year,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers,none,other
2005,0.0,0.002061855670103093,0.0,0.002061855670103093,0.0,0.002061855670103093,0.0,0.0,0.0,0.0,0.002061855670103093,0.002061855670103093,0.002061855670103093,0.0,0.0,0.0,0.0,0.0,0.0,0.002061855670103093,0.002061855670103093
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002061855670103093,0.0
2011,0.0,0.0,0.0,0.002061855670103093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002061855670103093
2012,0.0,0.0,0.0,0.0,0.0,0.002061855670103093,0.0,0.0,0.0,0.0,0.004123711340206186,0.004123711340206186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004123711340206186,0.002061855670103093
2013,0.0,0.0,0.0,0.002061855670103093,0.0,0.002061855670103093,0.0,0.0,0.0,0.0,0.002061855670103093,0.002061855670103093,0.004123711340206186,0.0,0.0,0.004123711340206186,0.0,0.0,0.0,0.0,0.002061855670103093
2014,0.0,0.0,0.0,0.002061855670103093,0.0,0.002061855670103093,0.0,0.0,0.0,0.0,0.002061855670103093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004123711340206186,0.0
2015,0.0,0.004123711340206186,0.0,0.002061855670103093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004123711340206186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006185567010309278,0.002061855670103093
2016,0.0,0.004123711340206186,0.0,0.0,0.0,0.0,0.002061855670103093,0.0,0.0,0.0,0.0,0.004123711340206186,0.002061855670103093,0.002061855670103093,0.0,0.0,0.0,0.0,0.0,0.004123711340206186,0.004123711340206186
2017,0.0,0.002061855670103093,0.0,0.004123711340206186,0.0,0.002061855670103093,0.0,0.0,0.0,0.0,0.008247422680412371,0.002061855670103093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01443298969072165,0.004123711340206186
2018,0.002061855670103093,0.008247422680412371,0.0,0.006185567010309278,0.0,0.002061855670103093,0.002061855670103093,0.002061855670103093,0.002061855670103093,0.002061855670103093,0.006185567010309278,0.012371134020618556,0.004123711340206186,0.002061855670103093,0.0,0.0,0.0,0.0,0.002061855670103093,0.018556701030927835,0.004123711340206186
2019,0.0,0.008247422680412371,0.0,0.004123711340206186,0.0,0.006185567010309278,0.0,0.002061855670103093,0.002061855670103093,0.002061855670103093,0.006185567010309278,0.012371134020618556,0.006185567010309278,0.002061855670103093,0.0,0.0,0.0,0.0,0.0,0.01443298969072165,0.010309278350515464
2020,0.0,0.012371134020618556,0.0,0.006185567010309278,0.004123711340206186,0.008247422680412371,0.004123711340206186,0.0,0.004123711340206186,0.002061855670103093,0.008247422680412371,0.012371134020618556,0.0,0.006185567010309278,0.0,0.0,0.0,0.0,0.004123711340206186,0.026804123711340205,0.010309278350515464
2021,0.008247422680412371,0.026804123711340205,0.002061855670103093,0.01443298969072165,0.006185567010309278,0.008247422680412371,0.012371134020618556,0.006185567010309278,0.008247422680412371,0.008247422680412371,0.016494845360824743,0.02268041237113402,0.006185567010309278,0.012371134020618556,0.002061855670103093,0.0,0.0,0.0,0.004123711340206186,0.030927835051546393,0.006185567010309278
2022,0.004123711340206186,0.020618556701030927,0.0,0.006185567010309278,0.008247422680412371,0.010309278350515464,0.012371134020618556,0.012371134020618556,0.010309278350515464,0.004123711340206186,0.012371134020618556,0.02268041237113402,0.004123711340206186,0.010309278350515464,0.002061855670103093,0.0,0.0,0.002061855670103093,0.004123711340206186,0.026804123711340205,0.004123711340206186
2023,0.004123711340206186,0.016494845360824743,0.002061855670103093,0.010309278350515464,0.008247422680412371,0.012371134020618556,0.006185567010309278,0.0,0.002061855670103093,0.002061855670103093,0.010309278350515464,0.02268041237113402,0.010309278350515464,0.008247422680412371,0.0,0.0,0.0,0.002061855670103093,0.002061855670103093,0.020618556701030927,0.002061855670103093
2024,0.004123711340206186,0.008247422680412371,0.004123711340206186,0.004123711340206186,0.002061855670103093,0.002061855670103093,0.002061855670103093,0.006185567010309278,0.002061855670103093,0.004123711340206186,0.006185567010309278,0.006185567010309278,0.002061855670103093,0.006185567010309278,0.0,0.0,0.0,0.0,0.002061855670103093,0.006185567010309278,0.002061855670103093
