year,num_class,ontouml_class,none_class,other_class,num_relation,ontouml_relation,none_relation,other_relation,ratio_class,cumulative_class,cumulative_ratio_class,ratio_ontouml_class,cumulative_ontouml_class,cumulative_ratio_ontouml_class,ratio_none_class,cumulative_none_class,cumulative_ratio_none_class,ratio_other_class,cumulative_other_class,cumulative_ratio_other_class,ratio_relation,cumulative_relation,cumulative_ratio_relation,ratio_ontouml_relation,cumulative_ontouml_relation,cumulative_ratio_ontouml_relation,ratio_none_relation,cumulative_none_relation,cumulative_ratio_none_relation,ratio_other_relation,cumulative_other_relation,cumulative_ratio_other_relation,ratio_ontouml_to_total_class,ratio_none_to_total_class,ratio_other_to_total_class,ratio_ontouml_to_total_relation,ratio_none_to_total_relation,ratio_other_to_total_relation,cumulative_ratio_ontouml_to_total_class,cumulative_ratio_none_to_total_class,cumulative_ratio_other_to_total_class,cumulative_ratio_ontouml_to_total_relation,cumulative_ratio_none_to_total_relation,cumulative_ratio_other_to_total_relation
2013,1185,1185,0,0,842,716,48,78,0.7963709677419355,1185,0.7963709677419355,0.7963709677419355,1185,0.7963709677419355,,0,,,0,,0.8057416267942584,842,0.8057416267942584,0.7973273942093542,716,0.7973273942093542,0.7058823529411765,48,0.7058823529411765,0.9873417721518988,78,0.9873417721518988,0.7963709677419355,0.0,0.0,0.6851674641148325,0.045933014354066985,0.07464114832535886,0.7963709677419355,0.0,0.0,0.6851674641148325,0.045933014354066985,0.07464114832535886
2021,86,86,0,0,59,43,15,1,0.05779569892473118,1271,0.8541666666666666,0.05779569892473118,1271,0.8541666666666666,,0,,,0,,0.05645933014354067,901,0.8622009569377991,0.04788418708240535,759,0.8452115812917594,0.22058823529411764,63,0.9264705882352942,0.012658227848101266,79,1.0,0.05779569892473118,0.0,0.0,0.04114832535885168,0.014354066985645933,0.0009569377990430622,0.8541666666666666,0.0,0.0,0.7263157894736842,0.06028708133971292,0.07559808612440191
2022,92,92,0,0,59,58,1,0,0.06182795698924731,1363,0.915994623655914,0.06182795698924731,1363,0.915994623655914,,0,,,0,,0.05645933014354067,960,0.9186602870813397,0.0645879732739421,817,0.9097995545657016,0.014705882352941176,64,0.9411764705882353,0.0,79,1.0,0.06182795698924731,0.0,0.0,0.05550239234449761,0.0009569377990430622,0.0,0.915994623655914,0.0,0.0,0.7818181818181819,0.06124401913875598,0.07559808612440191
2023,125,125,0,0,85,81,4,0,0.08400537634408602,1488,1.0,0.08400537634408602,1488,1.0,,0,,,0,,0.08133971291866028,1045,1.0,0.09020044543429843,898,1.0,0.058823529411764705,68,1.0,0.0,79,1.0,0.08400537634408602,0.0,0.0,0.07751196172248803,0.003827751196172249,0.0,1.0,0.0,0.0,0.8593301435406698,0.06507177033492823,0.07559808612440191
