stereotype,total_correlation,rank
characterization,1.9067599523982852,5
componentOf,1.3526365061635617,10
derivation,1.5960611893515448,8
externalDependence,2.0749943631978573,2
instantiation,2.1467868565868686,1
material,1.9088074765937444,4
mediation,2.0352871670545483,3
memberOf,1.7042659586043705,7
participation,1.7113487164557588,6
none,1.4058208168009574,9
other,1.2452927075366338,11
