Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
abstract,1,0.008928571428571428,1,0.008928571428571428,6.45577792123951e-05,0.000731528895391368
category,526,4.696428571428571,78,0.6964285714285714,0.03395739186571982,0.0570592538405267
collective,103,0.9196428571428571,30,0.26785714285714285,0.006649451258876695,0.021945866861741038
datatype,74,0.6607142857142857,23,0.20535714285714285,0.004777275661717237,0.016825164594001463
enumeration,63,0.5625,8,0.07142857142857142,0.004067140090380891,0.005852231163130944
event,362,3.232142857142857,49,0.4375,0.023369916074887025,0.03584491587417703
historicalRole,23,0.20535714285714285,4,0.03571428571428571,0.0014848289218850873,0.002926115581565472
historicalRoleMixin,9,0.08035714285714286,3,0.026785714285714284,0.0005810200129115558,0.0021945866861741038
kind,1218,10.875,92,0.8214285714285714,0.07863137508069723,0.06730065837600585
mixin,82,0.7321428571428571,20,0.17857142857142858,0.005293737895416398,0.014630577907827359
mode,420,3.75,51,0.45535714285714285,0.02711426726920594,0.03730797366495977
phase,290,2.5892857142857144,36,0.32142857142857145,0.01872175597159458,0.026335040234089245
phaseMixin,20,0.17857142857142858,8,0.07142857142857142,0.0012911555842479018,0.005852231163130944
quality,162,1.4464285714285714,37,0.33035714285714285,0.010458360232408006,0.027066569129480616
quantity,39,0.3482142857142857,10,0.08928571428571429,0.0025177533892834086,0.0073152889539136795
relator,1162,10.375,85,0.7589285714285714,0.07501613944480309,0.06217995610826628
role,1758,15.696428571428571,76,0.6785714285714286,0.11349257585539058,0.055596196049743966
roleMixin,519,4.633928571428571,49,0.4375,0.033505487411233055,0.03584491587417703
situation,73,0.6517857142857143,20,0.17857142857142858,0.004712717882504842,0.014630577907827359
subkind,1594,14.232142857142858,80,0.7142857142857143,0.10290510006455778,0.058522311631309436
type,205,1.8303571428571428,24,0.21428571428571427,0.013234344738540994,0.01755669348939283
none_c,369,3.294642857142857,19,0.16964285714285715,0.02382182052937379,0.013899049012435992
other_c,110,0.9821428571428571,19,0.16964285714285715,0.0071013557133634605,0.013899049012435992
bringsAbout,26,0.23214285714285715,11,0.09821428571428571,0.0016785022595222725,0.008046817849305048
characterization,455,4.0625,61,0.5446428571428571,0.02937378954163977,0.04462326261887344
comparative,28,0.25,5,0.044642857142857144,0.0018076178179470626,0.0036576444769568397
componentOf,445,3.9732142857142856,38,0.3392857142857143,0.028728211749515817,0.027798098024871983
creation,43,0.38392857142857145,15,0.13392857142857142,0.002775984506132989,0.010972933430870519
derivation,176,1.5714285714285714,34,0.30357142857142855,0.011362169141381537,0.02487198244330651
externalDependence,73,0.6517857142857143,21,0.1875,0.004712717882504842,0.015362106803218726
historicalDependence,35,0.3125,14,0.125,0.0022595222724338285,0.010241404535479151
instantiation,63,0.5625,15,0.13392857142857142,0.004067140090380891,0.010972933430870519
manifestation,34,0.30357142857142855,12,0.10714285714285714,0.002194964493221433,0.008778346744696415
material,537,4.794642857142857,48,0.42857142857142855,0.034667527437056166,0.03511338697878566
mediation,1737,15.508928571428571,71,0.6339285714285714,0.11213686249193028,0.05193855157278712
memberOf,170,1.5178571428571428,26,0.23214285714285715,0.010974822466107165,0.019019751280175568
participation,146,1.3035714285714286,25,0.22321428571428573,0.009425435765009683,0.018288222384784197
participational,9,0.08035714285714286,3,0.026785714285714284,0.0005810200129115558,0.0021945866861741038
subCollectionOf,19,0.16964285714285715,4,0.03571428571428571,0.0012265978050355069,0.002926115581565472
subQuantityOf,3,0.026785714285714284,2,0.017857142857142856,0.00019367333763718527,0.001463057790782736
termination,3,0.026785714285714284,2,0.017857142857142856,0.00019367333763718527,0.001463057790782736
triggers,15,0.13392857142857142,9,0.08035714285714286,0.0009683666881859264,0.006583760058522311
none_r,1798,16.053571428571427,96,0.8571428571428571,0.11607488702388638,0.07022677395757132
other_r,493,4.401785714285714,33,0.29464285714285715,0.03182698515171078,0.024140453547915143
