Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers
mode,0.030627534828654213,0.6963387210334506,0.2828466928514426,0.23086042525576522,0.15912457223647003,0.6696110003737921,0.1047199888133726,0.048768388933335086,0.8294172298357878,0.2494811977629651,1.9006746822675014,0.42923767362481746,0.0969015100154272,0.41332379302000266,0.16872068814536992,0.6505606297141078,0.7694543983580391,0.5794805750226876,0.19550062823298248,0.9569811674738342,0.4981581125427591,0.12842757188601306,0.9475750520064189,0.14379244517049297,0.5594246901346159,0.2993852680590452,0.2655695176214187,0.38006548054575184,0.1475050679681883,0.2890709002923351,0.2459970478365947,0.5738611838061215,0.8213398552566198,0.319945615636151,0.3770340023497943,0.06949765989257009,0.13090123770450343,0.13106923535784548,0.11771932415963576,0.107621349602287
phase,0.006269267051592954,0.4999161748490803,0.301559206338986,0.20190553896739177,0.1545438822337603,0.508662245664505,0.10484415913202703,0.019173027630366386,0.7247412578018789,0.1821097496448624,0.42923767362481746,1.4842061094585817,0.10413761438689995,0.3230283642653492,0.1615851254088959,0.573932347743068,0.7127296681312274,0.43249494531036403,0.1449943480591369,0.8287187194807146,0.252290553645473,0.0998617107846756,0.50004100938311,0.11080378101416544,0.42791957174289214,0.25437888935978437,0.3131665284455611,0.1942095983900572,0.13951901855416105,0.158851601913055,0.1308967011739236,0.5361722852351218,0.7345429627521174,0.2734145888545604,0.3163348590018054,0.05609100745589956,0.11740855365910866,0.10044022393705662,0.15124892277183902,0.059321718734896334
phaseMixin,0.03424802500195164,0.12092060605564273,0.03634375526057711,0.08083030548756602,0.04808273194162809,0.07631541189898469,0.004351615970069493,0.04820252243000542,0.11442914571599547,0.01659608962169326,0.0969015100154272,0.10413761438689995,0.3003439480083165,0.08057095099927636,0.006391589036921913,0.07558204993575467,0.09150799422277517,0.13497904499372754,0.03583092154160671,0.12245623594147767,0.11490938249918256,0.03342062384173626,0.0978545982373889,0.0033570097877279326,0.09414431017048537,0.04009101046692096,0.025016299796655025,0.05690843883438911,0.06329289462269706,0.1262378923354037,0.03387161830375415,0.09391287803844531,0.09028839213080267,0.016002871037364967,0.05279523036441074,0.01465500784090696,0.0028658089529067926,0.001895283798914113,0.029437033577705593,0.005875070586424613
quality,0.0284019815659126,0.514212901352511,0.13705252636993545,0.16479050632502207,0.08890155510882283,0.4728161109908447,0.06663548420368362,0.044297614569949205,0.6639186038982793,0.14637202957257314,0.41332379302000266,0.3230283642653492,0.08057095099927636,1.4889975253684289,0.08825851538689483,0.4909378870700105,0.5115731619605283,0.3435684404915491,0.23322739552173571,0.8033378966880171,0.26458642075672006,0.16588254848376405,0.8080529089450862,0.10402231646589222,0.33086897199846055,0.17787956602564572,0.1449738505890133,0.2135718618025329,0.1881941106474161,0.22086039464013418,0.2070090027742002,0.3992489175601228,0.5448258948861563,0.1771873229389052,0.40331789247917166,0.08050603596224831,0.026988134198162574,0.03551627987370894,0.05030340051830721,0.14444665964793107
quantity,0.0015591072725211902,0.16628173598200172,0.14604951999863258,0.09031435893478892,0.10770876875582056,0.19240303728886413,0.07580409277763281,0.029104117169093183,0.24647114971088518,0.10968539355604748,0.16872068814536992,0.1615851254088959,0.006391589036921913,0.08825851538689483,0.4607410648531472,0.20823601585495644,0.27213376805236245,0.1419417255649276,0.10530131226958055,0.24241928910466493,0.1221266464015539,0.012349443603302257,0.22282964542912642,0.03430815981841797,0.18309440606970237,0.06797544655998755,0.16090713504986867,0.0719544736114437,0.032526229116609705,0.0675955987541367,0.04119034698811001,0.17178272956126495,0.27902517279548505,0.10136637501780718,0.1200154370325584,0.0039454578925605804,0.07678635039744663,0.07543509728613618,0.004754045536684737,0.009751439337277415
relator,0.012712258914415818,0.6937506219708622,0.38575530036194117,0.2627218895674698,0.18278387319608022,0.6221355233565229,0.1300990757494329,0.07379353581768505,1.0603579354233064,0.27174200065142545,0.6505606297141078,0.573932347743068,0.07558204993575467,0.4909378870700105,0.20823601585495644,2.3373525502093884,0.8894319199025841,0.6282291143956718,0.2262129846420266,1.1290848891584375,0.43262749765616115,0.11385404240124276,0.7643194895327099,0.1386674637039376,0.6894169349746676,0.27707066858419743,0.5646248444792277,0.25497253793033386,0.20342808538589013,0.25730312555198404,0.1809041660955264,0.8048444399676429,1.3855637156693679,0.3881714420031145,0.37873484870798796,0.06399505370357339,0.1711049127387845,0.13033069772040876,0.10411882401499827,0.10381493648096254
role,0.017955144197909514,0.7725354791340167,0.4033353723104719,0.29458778739273683,0.21314248875576874,0.7291165276102537,0.15989706641566853,0.07233362296337574,1.2227622382584884,0.3210195766113088,0.7694543983580391,0.7127296681312274,0.09150799422277517,0.5115731619605283,0.27213376805236245,0.8894319199025841,2.4872839333877867,0.6384843566440163,0.2936257178394351,1.1651293779348886,0.4754370322992009,0.13936059992828637,0.8484975653060968,0.12525834128418098,0.6430130477732314,0.2806853030403969,0.48666857173907146,0.3601312790765652,0.17937885093096723,0.2322121199889762,0.22597696549484958,0.741760970676551,1.054799573892537,0.43836169218784793,0.43306477556452605,0.07981012993769473,0.17978739677386735,0.1474611083611033,0.12117945339463243,0.1104633254040987
roleMixin,0.03852395508679881,0.6308487600636004,0.23656888929884398,0.18933061925775613,0.14709922715598603,0.7269186016738538,0.1416266012027983,0.11791945293136818,0.6769903627416611,0.20999513954214433,0.5794805750226876,0.43249494531036403,0.13497904499372754,0.3435684404915491,0.1419417255649276,0.6282291143956718,0.6384843566440163,1.7934837173976674,0.3173187312771714,0.7329832789204647,0.5932477540620135,0.2242994558090054,0.6868117827444026,0.06679986100889293,0.4398198542854368,0.29448400803291536,0.3155376865382703,0.39502068088187414,0.30625041369784844,0.4101735736996344,0.33105934512682333,0.4691825995270918,0.7379832537109927,0.22839378791562093,0.492926393839629,0.08889574747182039,0.15502323312941277,0.12675740754315362,0.09803688193763668,0.19667696874067714
situation,0.016470162419328763,0.3275845627601755,0.055408519400721015,0.0944165329293851,0.06228561763379378,0.5357920085135506,0.09843479481569575,0.040591502263475514,0.31565656499033695,0.0541609439113206,0.19550062823298248,0.1449943480591369,0.03583092154160671,0.23322739552173571,0.10530131226958055,0.2262129846420266,0.2936257178394351,0.3173187312771714,0.8228721069817104,0.35541897257364596,0.20693087514610195,0.3362154670802321,0.36681781862956814,0.07749354751127605,0.13756403398256767,0.09635598200343001,0.1401124423369803,0.16135784513152962,0.1466450956425309,0.13867067231394714,0.15231458191583175,0.2716138228425486,0.27002026778357124,0.06719769740127216,0.31264807845464426,0.049070196248040446,0.009209328555849786,0.006086853341359083,0.05442850253296788,0.25532677085279853
subkind,0.02698515382982919,1.0882957947951,0.5326340982116273,0.41284449038659055,0.22814011855721272,0.9562589624155986,0.1834731590411835,0.10688963053646566,1.4750245425503814,0.3362283186916821,0.9569811674738342,0.8287187194807146,0.12245623594147767,0.8033378966880171,0.24241928910466493,1.1290848891584375,1.1651293779348886,0.7329832789204647,0.35541897257364596,2.877386433996336,0.5873159488512794,0.2651467884453239,1.1114656953199913,0.20760738724946295,0.8360876457619535,0.3809007590444695,0.48429950171110947,0.4582840672175166,0.3031860461588788,0.390690148719762,0.33522914427431244,0.9464067311444896,1.2702974401727984,0.49440928569601983,0.6023852873770953,0.11352442313652522,0.19535051527028544,0.16627322954674922,0.1439135295940726,0.18392137710683776
