stereotype,total_correlation,rank
category,2.754399121609389,6
collective,2.375423548793926,13
datatype,2.243223805740784,15
event,3.384073309971538,1
kind,3.0065971158151346,5
mixin,3.050991545125404,3
mode,3.082982817383521,2
phase,2.569829960393511,10
quality,2.7508932000209247,7
relator,2.1286530943164568,16
role,2.3210736965256236,14
roleMixin,3.012851157185785,4
situation,2.7100249781496317,8
subkind,2.5811327250438167,9
none,2.387110706724506,12
other,2.418757166259375,11
