year,category,period,predicted,slope,intercept
2015,none (occurrence),2015-2018,8.314750890036521,23.854812707641777,-48059.132855008145
2016,none (occurrence),2015-2018,32.16956359767937,23.854812707641777,-48059.132855008145
2017,none (occurrence),2015-2018,56.02437630532222,23.854812707641777,-48059.132855008145
2018,none (occurrence),2015-2018,79.8791890129578,23.854812707641777,-48059.132855008145
2015,none (model-wise),2015-2018,15.409644939056307,5.512983571807101,-11093.252252252252
2016,none (model-wise),2015-2018,20.922628510863433,5.512983571807101,-11093.252252252252
2017,none (model-wise),2015-2018,26.43561208267056,5.512983571807101,-11093.252252252252
2018,none (model-wise),2015-2018,31.948595654477685,5.512983571807101,-11093.252252252252
2019,none (occurrence),2019-2024,44.908580387450456,-2.7526878351777624,5602.585319611353
2020,none (occurrence),2019-2024,42.155892552273144,-2.7526878351777624,5602.585319611353
2021,none (occurrence),2019-2024,39.40320471709492,-2.7526878351777624,5602.585319611353
2022,none (occurrence),2019-2024,36.65051688191761,-2.7526878351777624,5602.585319611353
2023,none (occurrence),2019-2024,33.89782904673939,-2.7526878351777624,5602.585319611353
2024,none (occurrence),2019-2024,31.145141211562077,-2.7526878351777624,5602.585319611353
2019,none (model-wise),2019-2024,21.240958464855794,-1.7899816105836817,3635.213830233309
2020,none (model-wise),2019-2024,19.450976854272085,-1.7899816105836817,3635.213830233309
2021,none (model-wise),2019-2024,17.660995243688376,-1.7899816105836817,3635.213830233309
2022,none (model-wise),2019-2024,15.871013633104667,-1.7899816105836817,3635.213830233309
2023,none (model-wise),2019-2024,14.081032022520958,-1.7899816105836817,3635.213830233309
2024,none (model-wise),2019-2024,12.291050411937704,-1.7899816105836817,3635.213830233309
2015,other (occurrence),2015-2018,17.783217986434465,-5.005893173731171,10104.657963054744
2016,other (occurrence),2015-2018,12.777324812703228,-5.005893173731171,10104.657963054744
2017,other (occurrence),2015-2018,7.77143163897199,-5.005893173731171,10104.657963054744
2018,other (occurrence),2015-2018,2.765538465240752,-5.005893173731171,10104.657963054744
2015,other (model-wise),2015-2018,12.598657481010378,-2.0189012541953715,4080.684684684684
2016,other (model-wise),2015-2018,10.57975622681488,-2.0189012541953715,4080.684684684684
2017,other (model-wise),2015-2018,8.560854972619381,-2.0189012541953715,4080.684684684684
2018,other (model-wise),2015-2018,6.541953718424338,-2.0189012541953715,4080.684684684684
2019,other (occurrence),2019-2024,17.13623765049124,-4.141697087291237,8379.2226568915
2020,other (occurrence),2019-2024,12.994540563200644,-4.141697087291237,8379.2226568915
2021,other (occurrence),2019-2024,8.85284347591005,-4.141697087291237,8379.2226568915
2022,other (occurrence),2019-2024,4.711146388617635,-4.141697087291237,8379.2226568915
2023,other (occurrence),2019-2024,0.5694493013270403,-4.141697087291237,8379.2226568915
2024,other (occurrence),2019-2024,-3.5722477859653736,-4.141697087291237,8379.2226568915
2019,other (model-wise),2019-2024,11.57764962274996,-2.481461357003367,5021.648129412548
2020,other (model-wise),2019-2024,9.096188265746605,-2.481461357003367,5021.648129412548
2021,other (model-wise),2019-2024,6.6147269087432505,-2.481461357003367,5021.648129412548
2022,other (model-wise),2019-2024,4.133265551739896,-2.481461357003367,5021.648129412548
2023,other (model-wise),2019-2024,1.6518041947365418,-2.481461357003367,5021.648129412548
2024,other (model-wise),2019-2024,-0.8296571622668125,-2.481461357003367,5021.648129412548
