stereotype,total_correlation,rank
category,4.512645175100064,1
collective,2.8287547371299055,11
event,1.9713447972963367,12
kind,3.3357580758414267,6
mixin,3.7662249537500223,3
mode,3.6384647050308496,4
phase,2.978678470528405,10
relator,3.2574238025403632,8
role,3.5580801657295416,5
roleMixin,3.3197114791988147,7
subkind,3.102537091549774,9
type,3.979481736871234,2
