Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type
mode,,0.513898728614516,0.41100370833289435,0.1910281498072322,0.17744414750591977,0.14966432071743554,,,0.23596875678450502,0.46600070071723915,1.0,0.22113222903596638,,-0.17447259479649052,0.32566910716425873,0.2571797282493036,0.2818041877272512,0.5159248935808998,-0.06608060007317776,0.24729632778891295,0.47429010988817827
phase,,0.43605753803643454,0.17502255380498707,-0.04644049316197851,0.07422292797608297,-0.0413890974052972,,,0.17778228588137365,0.4533284453921733,0.22113222903596638,1.0,,-0.018751055488694646,0.33985790460925736,0.19419815613430885,0.4091569057199877,0.3909305310460371,-0.08785448588760171,0.36812376628281035,0.1842631240468055
phaseMixin,,,,,,,,,,,,,,,,,,,,,
quality,,0.015663767615069955,-0.046673818903681295,0.06615274263069472,0.1635036496350365,0.06037371795648624,,,-0.35849822255397085,0.3309323362404779,-0.17447259479649052,-0.018751055488694646,,1.0,0.12870384518256234,-0.05474081139820575,-0.1555041269067987,0.16420801385366532,0.358327355916263,-0.11749059921077507,0.1775962957043616
quantity,,0.2261351930064696,0.2817609249649596,0.43159590281877375,0.4410339990446159,-0.02071992786674678,,,0.171134591931298,0.5502888114251351,0.32566910716425873,0.33985790460925736,,0.12870384518256234,1.0,0.22022359489293963,0.4030960210710108,0.02493549365011668,0.2981884848037073,0.1585242878718919,0.2086582208151892
relator,,0.342430066418022,0.2025767017772254,-0.08631444832560067,0.1112348872184181,-0.37496993161650966,,,0.3658493455191798,0.30703767582244423,0.2571797282493036,0.19419815613430885,,-0.05474081139820575,0.22022359489293963,1.0,0.5127283338951979,0.4031990904726666,-0.05770643988435045,0.13326543661830537,0.29216607836755937
role,,0.3556892255754004,0.13824555656963047,0.0965120219634997,0.12432486312599039,0.027804841685207218,,,0.5545199896369416,0.48828006677082064,0.2818041877272512,0.4091569057199877,,-0.1555041269067987,0.4030960210710108,0.5127283338951979,1.0,0.2311856432201771,-0.051012321924441446,0.2886530346131598,0.42837914969572116
roleMixin,,0.47908579154525627,0.15114267816841437,-0.12937970589507958,0.06287057457369553,0.28823202949406895,,,-0.02462226641525738,0.2843912143499144,0.5159248935808998,0.3909305310460371,,0.16420801385366532,0.02493549365011668,0.4031990904726666,0.2311856432201771,1.0,0.10230628655284964,0.20095310788890547,0.4407505677494426
situation,,-0.021934724099341114,-0.15696388654615723,0.20881521459778976,0.11392972341952978,0.40530557223096386,,,-0.298226991537472,0.0917301524900263,-0.06608060007317776,-0.08785448588760171,,0.358327355916263,0.2981884848037073,-0.05770643988435045,-0.051012321924441446,0.10230628655284964,1.0,-0.2058136946363131,0.14011719926727115
subkind,,0.6259060860254935,0.24258233972889012,0.2135368432573963,0.09144684971905326,0.018394561770408553,,,0.5700575310280869,0.2532656282484623,0.24729632778891295,0.36812376628281035,,-0.11749059921077507,0.1585242878718919,0.13326543661830537,0.2886530346131598,0.20095310788890547,-0.2058136946363131,1.0,0.3316797256851612
type,,0.5283375529707313,0.24560117202261514,0.1485745179832402,0.07027583480325966,0.3105875689125798,,,0.2346242946869214,0.5602935367525601,0.47429010988817827,0.1842631240468055,,0.1775962957043616,0.2086582208151892,0.29216607836755937,0.42837914969572116,0.4407505677494426,0.14011719926727115,0.3316797256851612,1.0
