stereotype,total_correlation,rank
category,2.405327923109403,8
collective,2.016782797631006,12
datatype,2.080573793582695,11
event,2.7819170438787117,3
kind,2.661828148933579,5
mixin,2.7506876957735757,4
mode,2.9940312394198796,1
phase,2.463598290512727,6
quality,2.370025297626843,9
relator,1.5253383004954308,14
role,2.0007090773034295,13
roleMixin,2.8236953002810106,2
situation,2.1770069964644794,10
subkind,2.4129026950787664,7
