stereotype,total_correlation,rank
category,1.3287368393732049,7
collective,0.9060169954870314,10
datatype,1.223451810806372,8
kind,1.4169266829098563,5
mode,1.889616772664089,1
phase,1.542830256173191,4
relator,1.7586777743615687,3
role,1.8883873246233098,2
roleMixin,1.034509563445066,9
subkind,1.3742442235532049,6
