Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,formal,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers
roleMixin,0.06458143637762746,0.6155770358487521,0.19281872638259934,0.2575381837623085,0.09171473263245128,0.7183796060326381,0.16172789372627608,0.09621049363286291,0.758845728225282,0.10357701656571451,0.49507057955384304,0.44323136442864797,0.21391628749676017,0.44242638625834757,0.12479163822738357,0.632555131120976,0.6765015172837983,1.6083206973328266,0.29974632021561437,0.7917730740880716,0.464528431362104,0.23722393370668957,0.6579629421383291,0.09171473263245125,0.4087794226869536,0.4298510105339117,0.26330771420120513,0.47431950714090787,0.16416962899510304,0.3297981626608356,0.5042384794014675,0.34001650162952446,0.45218030749280075,0.7348967274718489,0.21352230387948434,0.5503306209874773,0.08558386442721351,0.10628678955101398,0.07115382838051888,0.10344732722397842,0.18775095515358126
situation,0.04807793207858149,0.37595035672897215,0.06755238799959251,0.15705209537195075,0.04383383769354953,0.5466554341277129,0.13531065374377105,0.036032113501366286,0.38771740509392294,0.024834183698309073,0.1974827529672155,0.19466577148123365,0.06423292780407255,0.2621790496289492,0.09637056188473384,0.23985379620600392,0.2973397840643848,0.29974632021561437,0.7847577039906284,0.39505935522399693,0.18493798274936651,0.4784205419222263,0.37854854694465256,0.1076112621609697,0.20642121584352172,0.1540454087715949,0.16899925910171515,0.136829453696836,0.044436783920867855,0.13449812121012764,0.16409308810173986,0.15383184957129142,0.3243809163663818,0.26459213089678224,0.07433853751904121,0.37946435661371886,0.02502426198392952,0.004746303680396843,0.004746303680396843,0.07039209727358131,0.26012403841844733
subkind,0.01731590224765761,1.1787228179548648,0.6020622777591498,0.5172166256387042,0.19331753572846283,0.9478117343192125,0.15632636132891392,0.0829045402893101,1.7974202648434021,0.26432706240038006,1.0319117769898358,1.0124460183950044,0.21693770210809862,1.1317419817338878,0.18640964910513122,1.3111531587344039,1.3945883931557228,0.7917730740880716,0.39505935522399693,2.8617634334904136,0.5005650879141643,0.3215358042869209,1.307776761030822,0.22009539975792988,0.9692604371913515,0.46969372882908467,0.5168016318771391,0.5427431618964282,0.25209511452599126,0.32215952435398043,0.458616584471471,0.2861532459294544,1.0539556902843779,1.4419430863959612,0.6081021776136661,0.6880638570961123,0.16355388690451134,0.10628678955101326,0.12901943841868518,0.1342991163352016,0.21366233481343122
type,0.04184878750995586,0.4822376224895117,0.24388779211458522,0.16891260686716333,0.12098923483813126,0.5434377614207183,0.11476009026950565,0.12429024512708925,0.45805950479947605,0.040525757228879994,0.3771334444249072,0.24376516108711446,0.16052882643144975,0.2569508317685083,0.09383585389112567,0.36993096759484523,0.3543666443928828,0.464528431362104,0.18493798274936651,0.5005650879141643,0.9830826229267576,0.1539081582842602,0.47970062841304084,0.01580633271491974,0.3701317972191882,0.3069050299723802,0.11117386445607604,0.46650948587174107,0.17373969114633905,0.3030371816023171,0.7645445151992951,0.4427602637156609,0.22621892926691728,0.47215418891600947,0.22480107377331596,0.4449816671581014,0.08833915559008451,0.06751163832109683,0.06751163832109683,0.08211001102145893,0.15398104771085547
bringsAbout,0.037803572348159994,0.3212117984426303,0.04789991396548099,0.12852858293210412,0.048124974600446485,0.3940417346720293,0.008633517929598801,0.024396746439006682,0.2588735751532335,0.019023047991126328,0.17217674652481102,0.14868641990940035,0.04901440991087439,0.2055234173606762,0.012253183214478235,0.1752905002374043,0.19452486342193673,0.23722393370668957,0.4784205419222263,0.3215358042869209,0.1539081582842602,0.5639460579319299,0.3029915809015118,0.12357782423571798,0.17108930261800717,0.08406208146595998,0.07440594279591872,0.1379482420094106,0.039426288845836974,0.13432023785791358,0.13473496548111163,0.12841286714693403,0.26294179500542153,0.23223738680705847,0.0674635035313046,0.31667283716844563,0.036250230313222144,0.003385296348457967,0.003385296348457967,0.0760842996179103,0.24923250929835153
characterization,0.024688614105703437,0.9381465160388864,0.416898437298184,0.35032355057988107,0.09643923216265828,0.9012549113297618,0.10349244183892613,0.03293741639821824,1.3025848371095188,0.241317408314904,1.018961306034314,0.6681395748442578,0.15041743183171846,1.0308067277702857,0.17008779709677696,0.8954819718296468,1.0065191353880754,0.6579629421383291,0.37854854694465256,1.307776761030822,0.47970062841304084,0.3029915809015118,2.3255079231829816,0.1650902374025392,0.7358579094314677,0.4303760761969286,0.3933409700342337,0.5353245700936361,0.20176977615871614,0.34671088960583485,0.4423557818234552,0.3328843179543309,0.8705262257943465,1.0361199481422647,0.42714304688897764,0.6669901246043073,0.11016686646184409,0.06639396727908936,0.08912661614676128,0.0970832587143731,0.27587952877236044
comparative,0.0007351046739784567,0.12855320099589113,0.025287233461328634,0.13741273022571782,0.06699355866990699,0.1950796378025524,0.05049005437086067,0.0022331320385382963,0.22161003716883718,0.04948598193238682,0.13632975192283553,0.16267002485609405,0.006152001977569044,0.142081349868596,0.005347307671023718,0.18455781340894917,0.13221261655108585,0.09171473263245125,0.1076112621609697,0.22009539975792988,0.01580633271491974,0.12357782423571798,0.1650902374025392,0.3049516237717111,0.2062132483036228,0.10604682166395388,0.10165521985924733,0.01676693587335846,0.009484234380742203,0.059846341924807346,0.01393044204219767,0.044755399551043844,0.2719446151736187,0.18979502232978623,0.09963422728885545,0.1361507093416639,0.0029965297530514315,0.0014794043453395939,0.0014794043453395939,0.11341456078151008,0.03974858803527096
componentOf,0.037803572348160626,0.6215673602470859,0.3968283484536084,0.35635581123345417,0.1366571374278644,0.5156776274163127,0.05800800310265585,0.06375080217839671,0.9826975645479642,0.14608905198142952,0.6278285528031726,0.5504006183933933,0.1656129016039979,0.5090501910448775,0.17140529027555823,0.7762243488430721,0.6928851424985205,0.4087794226869536,0.20642121584352172,0.9692604371913515,0.3701317972191882,0.17108930261800717,0.7358579094314677,0.2062132483036228,1.4974463229448254,0.31382615455890517,0.3189721129508094,0.27608061300305287,0.14204433070792222,0.23777427354163924,0.37232176801034816,0.22228643095839717,0.7139866085965821,0.7943058656934396,0.4117361904140198,0.3958362881765111,0.05283914201072456,0.10224157438921806,0.08573807009017174,0.1056671171091017,0.08488608002806275
creation,0.03479557783368803,0.35467477972752237,0.20739401004601005,0.1632876547709956,0.04676609299533675,0.7544306476866193,0.20338360539976236,0.1172370354508214,0.5073043942802853,0.034235676861256836,0.36434077869340153,0.33483918279244673,0.05998867945763169,0.2552915642517273,0.1082921098724963,0.4247117624086373,0.38014420203199206,0.4298510105339117,0.1540454087715949,0.46969372882908467,0.3069050299723802,0.08406208146595998,0.4303760761969286,0.10604682166395388,0.31382615455890517,0.9532967643828179,0.18729239530156522,0.2496288566232608,0.07242188529041368,0.21290591140664922,0.31409112293907593,0.2575800759773289,0.3040490138337753,0.5378420429465327,0.2693291684502478,0.6337803818545233,0.14966093621332766,0.1062867895510132,0.06751163832109686,0.16487937346792986,0.050567423270294225
derivation,0.005079214076257409,0.3090816705052724,0.22118111150543496,0.1363596041754322,0.053806013142493066,0.3555162866429913,0.13466222845733994,0.015471163724036861,0.630083850135672,0.0814220515840022,0.3052209847730214,0.34761733354430213,0.03609862031011517,0.20632163726643238,0.14138214108856395,0.6079127844294009,0.4847336165124758,0.26330771420120513,0.16899925910171515,0.5168016318771391,0.11117386445607604,0.07440594279591872,0.3933409700342337,0.10165521985924733,0.3189721129508094,0.18729239530156522,1.1448326085325327,0.11393401257342708,0.08113689411129768,0.08812199496409134,0.08679078460265954,0.05139430198458935,0.6518163804766405,0.658196914903774,0.2019150056276497,0.19126863744244504,0.020788838215267537,0.05301371181826865,0.05301371181826865,0.06039083981006391,0.067015594102899
externalDependence,0.003259655754383299,0.36565332924443095,0.18690968954198173,0.1555833861752599,0.060810628513461716,0.48319188685635733,0.12155624733781847,0.06919760907247169,0.4795070866227039,0.06542181922335957,0.43526756121515203,0.23731429498628925,0.08526832090297454,0.23323229132986684,0.09479645704956441,0.31742757027006385,0.432201707506802,0.47431950714090787,0.136829453696836,0.5427431618964282,0.46650948587174107,0.1379482420094106,0.5353245700936361,0.01676693587335846,0.27608061300305287,0.2496288566232608,0.11393401257342708,1.0280869187252997,0.14832948024871098,0.21728155905296095,0.45985632300189605,0.30340843688351316,0.18078373942767628,0.5349592829019928,0.2132416469984511,0.3905102133622617,0.11683994708958015,0.044965008927770035,0.044965008927770035,0.10521765177397066,0.13536841125972277
formal,0.0018470399583113625,0.20357013590539452,0.15387870150605054,0.1079014813237617,0.048800614712839,0.2264370952435211,0.04174740503657115,0.038225283702130894,0.26520959823073825,0.05482228596070564,0.18355324396376793,0.158722371997068,0.015493261987382115,0.1403848459277246,0.0805407730460602,0.17840537326075603,0.2375891044150385,0.16416962899510304,0.044436783920867855,0.25209511452599126,0.17373969114633905,0.039426288845836974,0.20176977615871614,0.009484234380742203,0.14204433070792222,0.07242188529041368,0.08113689411129768,0.14832948024871098,0.6135634493379477,0.1063685849918281,0.15539056345083277,0.16775589882253197,0.17295275840119773,0.2306635940950188,0.1491635335429104,0.1751175274885457,0.007536234663655425,0.003718323827008596,0.003718323827008596,0.007536234663655425,0.04157563643201435
historicalDependence,0.04807793207858145,0.2946884847395806,0.13126977352742722,0.19360851326596887,0.04143675274703893,0.4565938281381111,0.07634984622385366,0.09833644620526447,0.34067908751971077,0.05603727706038344,0.19664479538859375,0.18032870699152703,0.09794085057620695,0.17715843744017673,0.05391325866386278,0.24850416082451432,0.22487322412749888,0.3297981626608356,0.13449812121012764,0.32215952435398043,0.3030371816023171,0.13432023785791358,0.34671088960583485,0.059846341924807346,0.23777427354163924,0.21290591140664922,0.08812199496409134,0.21728155905296095,0.1063685849918281,0.7257968964707111,0.29536262080986025,0.20197804155866061,0.20431514353202235,0.3734094059345069,0.13817059105971882,0.4514943628388497,0.10326617749737235,0.08573807009017174,0.050291828581119205,0.039130681336465266,0.11181278228070836
instantiation,0.04807793207858147,0.4255134076983594,0.20783396048602829,0.21946956602661855,0.11365238201051733,0.4934610007922468,0.11988152657914294,0.13757259937198268,0.4413955082826843,0.04366663503378038,0.3734635362369123,0.22561122580232362,0.18297783214777566,0.25205679194423125,0.0692273143507317,0.3474939629656709,0.309564919547436,0.5042384794014675,0.16409308810173986,0.458616584471471,0.7645445151992951,0.13473496548111163,0.4423557818234552,0.01393044204219767,0.37232176801034816,0.31409112293907593,0.08679078460265954,0.45985632300189605,0.15539056345083277,0.29536262080986025,0.909854903836559,0.4637695087930348,0.19932668369786288,0.45083270547703536,0.1901622707339655,0.4494691361097549,0.071927000024532,0.04441544996231513,0.04441544996231513,0.09465964889220391,0.11247541321266367
manifestation,0.041848787509955875,0.30349413527330993,0.07962262163009898,0.10385626616196655,0.044755399551043844,0.42013672122623513,0.11725386481998415,0.07483820295266613,0.2833612327450691,0.06254070293730574,0.2788069125443698,0.1379190546622488,0.05426841321729844,0.2157464641526909,0.04423238722843612,0.20146320230148898,0.25012386612113097,0.34001650162952446,0.15383184957129142,0.2861532459294544,0.4427602637156609,0.12841286714693403,0.3328843179543309,0.044755399551043844,0.22228643095839717,0.2575800759773289,0.05139430198458935,0.30340843688351316,0.16775589882253197,0.20197804155866061,0.4637695087930348,0.6433493078818875,0.11035069631290137,0.30800639415511255,0.0856558283719848,0.386908442821815,0.007536234663655418,0.0037183238270085683,0.0037183238270085683,0.06976034020217498,0.12360215785945741
material,0.04807793207858047,0.6314741916948217,0.3951522533020114,0.3434763856652443,0.1530894973776704,0.6252012509789977,0.09547719926011827,0.04432599434622695,1.0345989645825782,0.14402318251983928,0.6056992535020019,0.6218001400815009,0.1557903324776934,0.5634531479874937,0.14555950514758254,0.8458510723126564,0.7230669792094105,0.45218030749280075,0.3243809163663818,1.0539556902843779,0.22621892926691728,0.26294179500542153,0.8705262257943465,0.2719446151736187,0.7139866085965821,0.3040490138337753,0.6518163804766405,0.18078373942767628,0.17295275840119773,0.20431514353202235,0.19932668369786288,0.11035069631290137,1.7582750438663777,1.0182968805872092,0.44156595512567454,0.4423192315901165,0.04798367464230933,0.07663306161902597,0.09313656591807229,0.1249753409614281,0.13364726106963082
mediation,0.013663753120980227,0.8328507072419217,0.6420662805275952,0.46049744207959165,0.14482659369133266,0.8970843949986026,0.20629852662883255,0.09193487873760611,1.3730758477970224,0.2248827464064348,0.873807358135028,0.8880530825996023,0.1468410971200657,0.7356292462684422,0.24908980373979617,1.5265720938539848,1.166771390286992,0.7348967274718489,0.26459213089678224,1.4419430863959612,0.47215418891600947,0.23223738680705847,1.0361199481422647,0.18979502232978623,0.7943058656934396,0.5378420429465327,0.658196914903774,0.5349592829019928,0.2306635940950188,0.3734094059345069,0.45083270547703536,0.30800639415511255,1.0182968805872092,2.4237913760475074,0.671869694992228,0.7008936294718559,0.1900369115982092,0.12901943841868518,0.12901943841868518,0.1342972541324447,0.17614141522672666
memberOf,0.003259655754383292,0.3931046448058064,0.5260890856588925,0.16810631877872906,0.07170044828904701,0.40826131808579813,0.10045829239649776,0.03867472451130532,0.5335415936376479,0.049584544701365973,0.3557784368756314,0.36915454301720985,0.026406278168254707,0.25871595023184346,0.07666274259279976,0.4580248139420345,0.4593507750431636,0.21352230387948434,0.07433853751904121,0.6081021776136661,0.22480107377331596,0.0674635035313046,0.42714304688897764,0.09963422728885545,0.4117361904140198,0.2693291684502478,0.2019150056276497,0.2132416469984511,0.1491635335429104,0.13817059105971882,0.1901622707339655,0.0856558283719848,0.44156595512567454,0.671869694992228,0.93899496650981,0.3179217654458185,0.07406272272000936,0.0968364949282348,0.0968364949282348,0.09677000658474849,0.04452230303516177
participation,0.041848787509955326,0.5603267344108512,0.3063006822475436,0.2521647664083433,0.05410949196807835,1.0042278666580162,0.19353849702271295,0.12429024512708994,0.7307682190547229,0.0771332284533024,0.45940274990164015,0.42656051470575984,0.07825520988411272,0.4572454197125707,0.15195997964456898,0.5425430285479196,0.5533059643346605,0.5503306209874773,0.37946435661371886,0.6880638570961123,0.4449816671581014,0.31667283716844563,0.6669901246043073,0.1361507093416639,0.3958362881765111,0.6337803818545233,0.19126863744244504,0.3905102133622617,0.1751175274885457,0.4514943628388497,0.4494691361097549,0.386908442821815,0.4423192315901165,0.7008936294718559,0.3179217654458185,1.3987046408727577,0.20089437658049591,0.10628678955101391,0.09923357987474604,0.14837586916888423,0.19607402753430037
