Stereotype,average_quantity,rank,proportion
bringsAbout,0,3,0.0
characterization,6,2,0.35294117647058826
comparative,0,3,0.0
componentOf,11,1,0.6470588235294118
creation,0,3,0.0
derivation,0,3,0.0
externalDependence,0,3,0.0
historicalDependence,0,3,0.0
instantiation,0,3,0.0
manifestation,0,3,0.0
material,0,3,0.0
mediation,0,3,0.0
memberOf,0,3,0.0
participation,0,3,0.0
participational,0,3,0.0
subCollectionOf,0,3,0.0
subQuantityOf,0,3,0.0
termination,0,3,0.0
triggers,0,3,0.0
