Stereotype,Shannon Entropy,Gini Coefficient,Simpson Index
abstract,0.0,0.9880952380952381,1.0
category,5.352181865614253,0.6292953078667365,0.03157160300017443
collective,4.107258904285207,0.8363095238095238,0.0771484375
datatype,3.977774935252928,0.8530741410488246,0.07899375100144207
enumeration,1.992018822383133,0.9618561710398446,0.28529779258642235
event,4.419985459183464,0.78923640462102,0.08371555617800497
historicalRole,1.689459755150844,0.9685592185592186,0.3675213675213675
historicalRoleMixin,1.3921472193364495,0.9722222222222222,0.4074074074074074
kind,5.4271232160942775,0.5788521757909513,0.04068006643322484
mixin,3.624999981244965,0.8675595238095238,0.0859375
mode,4.4685698653405455,0.7841365461847389,0.0770148868566636
phase,4.657407507343654,0.7672088637435172,0.047495343593765324
phaseMixin,2.701609485517467,0.9357142857142857,0.19
quality,4.668206114037142,0.7630052020808323,0.05592825365440294
quantity,2.6635327447053894,0.9361471861471862,0.17355371900826444
relator,5.328300418950574,0.6321694812110148,0.03528667231471178
role,5.524061452616127,0.5728525860104807,0.025995283990751124
roleMixin,4.097605408706078,0.8374020494273658,0.0943046876390892
situation,3.6346231028089484,0.880568356374808,0.09625390218522371
subkind,5.1619736554143545,0.679451452038721,0.038529487411929894
type,3.87946123680617,0.8630952380952381,0.08093750000000001
bringsAbout,3.3376777638312154,0.8981481481481481,0.10562414266117968
characterization,5.234359644022651,0.6571058475203553,0.03398748959703616
comparative,1.8556037698263548,0.9653679653679653,0.3223140495867769
componentOf,4.249583998246155,0.8267670296818279,0.07024070461903517
creation,3.7425434061878335,0.8753968253968254,0.09902222222222222
derivation,3.8852179018626343,0.8488095238095238,0.1234
externalDependence,3.876940317225362,0.8646384479717814,0.08611492150586801
formal,3.0426955557961337,0.9233630952380952,0.146484375
historicalDependence,3.5403289559149016,0.8904151404151404,0.10585141354372124
instantiation,3.789559694935416,0.8700680272108844,0.0836734693877551
manifestation,3.1825960926492867,0.9147361647361647,0.13951789627465305
material,4.348167534676465,0.815686724850712,0.06915768033829262
mediation,5.19943383284449,0.6648148148148149,0.03738977072310406
memberOf,3.7058306261418688,0.8778911564625851,0.10775510204081631
participation,3.9204620951605484,0.8544508255563532,0.1096689477538446
participational,1.5197284558087811,0.9712885154061625,0.39792387543252594
subCollectionOf,0.9544340000395749,0.9791666666666666,0.53125
subQuantityOf,0.43949698403612325,0.9859307359307359,0.8347107438016528
termination,1.1917601424101933,0.9773809523809524,0.585
triggers,3.039148658918815,0.9166666666666666,0.13265306122448978
