Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
abstract,1.0,0.15077017077380309,-0.068276309643565,-0.06233611247411374,-0.025151882691853426,0.16448210130315705,-0.025151882691853426,0.5773062688642036,-0.16937144855034755,-0.04810124297564227,0.027651092287478987,-0.08545861996547607,0.3693427243890825,0.06063509564728836,-0.03390957810200845,-0.14996547981456446,-0.13815550946274477,0.15399617940866744,0.25073265269129574,-0.14468648969529407,0.23988181352413446,0.24026243471040112,-0.03892998282347818
category,0.15077017077380309,1.0,0.03155812082939313,0.14983040013254534,-0.057466983473009596,0.12787791612144883,0.0002527001342579315,0.09657294715190719,0.15719865716365825,0.04237920172905545,0.3156392571160493,-0.14636603526265382,0.12066348816579553,0.32648875025790286,-0.0052105286333882315,-0.14648314235896057,-0.10275466109364699,0.23631506735642574,0.2599862144242953,0.22732052265157696,0.33210123571064576,0.2389543286359035,-0.11923020670437026
collective,-0.068276309643565,0.03155812082939313,1.0,0.1051775237614859,0.06446074213858849,0.10355483499816977,0.09302186615823195,0.02585835313821522,0.29179087710925306,0.02639784202020473,0.11291068483485593,0.337290587527794,0.04156986568949852,-0.03104132265346907,0.2926774465359473,0.34144749926868073,0.17386548535631696,-0.04690185946694027,-0.288884816430244,0.17124472526166717,0.10278391991305615,-0.10757860657200241,-0.05540356390272879
datatype,-0.06233611247411374,0.14983040013254534,0.1051775237614859,1.0,0.30194821386712234,0.11545283836534931,0.00453009438000299,0.030838030800987404,0.09344999618637864,-0.011585500090998162,0.017413377294514133,-0.029871166332178102,0.11414828104322454,0.09544172350093101,0.1313807817347138,-0.058241808258508825,-0.14401119048872046,-0.01948725027638254,0.12222615098257655,0.055587585449472544,0.05153861251813714,0.08875555639317706,0.04341503825425354
enumeration,-0.025151882691853426,-0.057466983473009596,0.06446074213858849,0.30194821386712234,1.0,0.010583611121396665,-0.05124199343852523,-0.04410553138842252,0.15350650216584089,-0.09799678247311112,-0.11252675695388936,0.12379440380076816,0.1252688650933956,0.019568653924467723,0.11870063107544665,0.08278333024443213,0.017517559105498546,0.05255966870789771,0.040664732731039314,0.012684780911201793,0.14068183387676145,-0.1064102735697181,-0.07931215125493135
event,0.16448210130315705,0.12787791612144883,0.10355483499816977,0.11545283836534931,0.010583611121396665,1.0,0.24599313330425734,0.2536774227205995,-0.13513371417029182,-0.11150904331143989,0.19202866616888697,0.14474834752377436,-0.04101337603439203,0.16647295805271972,0.2801482437397034,0.14132419988699396,-0.055948143139851476,0.3067224548146219,0.5017292358893558,0.05900512583759856,0.3351067772527471,0.037357354512245124,-0.016427940993929923
historicalRole,-0.025151882691853426,0.0002527001342579315,0.09302186615823195,0.00453009438000299,-0.05124199343852523,0.24599313330425734,1.0,0.25351716009442865,-0.061791261913129746,-0.09799678247311112,-0.2099708377294164,-0.06271829569485521,-0.07431731901539002,-0.08640337490627048,0.5374174833050831,0.16983963467008248,0.03281583285134778,0.13517659398101514,0.2346008995749215,-0.07220454267804877,0.043229411383055215,0.030236089928956485,0.12622238705815295
historicalRoleMixin,0.5773062688642036,0.09657294715190719,0.02585835313821522,0.030838030800987404,-0.04410553138842252,0.2536774227205995,0.25351716009442865,1.0,-0.14139229906306344,-0.08434879042162048,-0.1033910325670916,-0.1498574834924545,0.3973569836240827,-0.08154675736731155,0.15877450456520698,-0.09057675848815519,-0.14174577032940983,0.11892746284215816,0.08765235106757754,-0.11710301729261734,0.3857797968779047,0.08146345262654543,-0.06826636400971303
kind,-0.16937144855034755,0.15719865716365825,0.29179087710925306,0.09344999618637864,0.15350650216584089,-0.13513371417029182,-0.061791261913129746,-0.14139229906306344,1.0,0.08958140232267453,0.1606667160886289,0.28037585302995033,-0.04399271308027133,0.27159145481187724,0.10744325355884206,0.36363521118135056,0.34526339215461394,-0.18331109308651766,-0.20942972558259462,0.6245735421087212,-0.2539538248070547,0.04014069447142832,0.01557945541680123
mixin,-0.04810124297564227,0.04237920172905545,0.02639784202020473,-0.011585500090998162,-0.09799678247311112,-0.11150904331143989,-0.09799678247311112,-0.08434879042162048,0.08958140232267453,1.0,0.157770063228634,0.13382198421869138,-0.0420647191152564,0.20099051515747285,-0.013226016538046788,0.05857920583794055,0.29235999993018286,0.06758991533748394,-0.12308042474591904,0.03930644568291599,0.0038506414189960867,0.14618058923770502,-0.15167902558920604
