year,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
2019,0,22,9,6,0,15,17,0,46,1,13,13,0,14,1,35,31,4,8,62,6,0,11
2020,0,31,3,8,0,14,2,0,225,3,17,23,3,20,3,33,59,60,16,88,4,87,9
2021,1,60,7,14,2,71,0,4,190,2,69,31,7,33,3,43,83,16,13,263,12,10,11
2022,0,80,22,29,16,132,3,5,113,1,22,54,7,16,4,70,86,91,8,178,37,8,2
2023,0,65,17,17,20,40,0,0,230,6,117,48,3,108,0,59,116,27,13,287,11,30,7
2024,0,31,6,5,11,107,21,5,113,6,16,41,0,53,2,89,47,53,6,129,35,0,0
2025,1,10,0,1,1,58,8,4,5,0,25,10,0,9,0,15,25,29,22,37,24,0,0
