Stereotype Pair,Jaccard Similarity,Dice Coefficient
"('abstract', 'category')",0.016666666666666666,0.03278688524590164
"('abstract', 'collective')",0.0,0.0
"('abstract', 'datatype')",0.0,0.0
"('abstract', 'enumeration')",0.0,0.0
"('abstract', 'event')",0.02631578947368421,0.05128205128205128
"('abstract', 'historicalRole')",0.0,0.0
"('abstract', 'historicalRoleMixin')",0.3333333333333333,0.5
"('abstract', 'kind')",0.0,0.0
"('abstract', 'mixin')",0.0,0.0
"('abstract', 'mode')",0.023809523809523808,0.046511627906976744
"('abstract', 'phase')",0.0,0.0
"('abstract', 'phaseMixin')",0.125,0.2222222222222222
"('abstract', 'quality')",0.025,0.04878048780487805
"('abstract', 'quantity')",0.0,0.0
"('abstract', 'relator')",0.0,0.0
"('abstract', 'role')",0.0,0.0
"('abstract', 'roleMixin')",0.027777777777777776,0.05405405405405406
"('abstract', 'situation')",0.06666666666666667,0.125
"('abstract', 'subkind')",0.0,0.0
"('abstract', 'type')",0.05263157894736842,0.1
"('abstract', 'none')",0.06666666666666667,0.125
"('abstract', 'other')",0.0,0.0
"('category', 'collective')",0.2727272727272727,0.42857142857142855
"('category', 'datatype')",0.2857142857142857,0.4444444444444444
"('category', 'enumeration')",0.04838709677419355,0.09230769230769231
"('category', 'event')",0.42028985507246375,0.5918367346938775
"('category', 'historicalRole')",0.06557377049180328,0.12307692307692308
"('category', 'historicalRoleMixin')",0.05,0.09523809523809523
"('category', 'kind')",0.6341463414634146,0.7761194029850746
"('category', 'mixin')",0.1774193548387097,0.3013698630136986
"('category', 'mode')",0.5454545454545454,0.7058823529411765
"('category', 'phase')",0.34782608695652173,0.5161290322580645
"('category', 'phaseMixin')",0.13333333333333333,0.23529411764705882
"('category', 'quality')",0.4925373134328358,0.66
"('category', 'quantity')",0.09836065573770492,0.1791044776119403
"('category', 'relator')",0.569620253164557,0.7258064516129032
"('category', 'role')",0.5454545454545454,0.7058823529411765
"('category', 'roleMixin')",0.45454545454545453,0.625
"('category', 'situation')",0.22950819672131148,0.37333333333333335
"('category', 'subkind')",0.631578947368421,0.7741935483870968
"('category', 'type')",0.27419354838709675,0.43037974683544306
"('category', 'none')",0.19047619047619047,0.32
"('category', 'other')",0.11475409836065574,0.20588235294117646
"('collective', 'datatype')",0.21621621621621623,0.35555555555555557
"('collective', 'enumeration')",0.07407407407407407,0.13793103448275862
"('collective', 'event')",0.2653061224489796,0.41935483870967744
"('collective', 'historicalRole')",0.11538461538461539,0.20689655172413793
"('collective', 'historicalRoleMixin')",0.038461538461538464,0.07407407407407407
"('collective', 'kind')",0.30666666666666664,0.46938775510204084
"('collective', 'mixin')",0.12121212121212122,0.21621621621621623
"('collective', 'mode')",0.2692307692307692,0.42424242424242425
"('collective', 'phase')",0.425,0.5964912280701754
"('collective', 'phaseMixin')",0.10344827586206896,0.1875
"('collective', 'quality')",0.20754716981132076,0.34375
"('collective', 'quantity')",0.19230769230769232,0.3225806451612903
"('collective', 'relator')",0.35384615384615387,0.5227272727272727
"('collective', 'role')",0.296875,0.4578313253012048
"('collective', 'roleMixin')",0.2,0.3333333333333333
"('collective', 'situation')",0.0,0.0
"('collective', 'subkind')",0.3333333333333333,0.5
"('collective', 'type')",0.19444444444444445,0.32558139534883723
"('collective', 'none')",0.08333333333333333,0.15384615384615385
"('collective', 'other')",0.06666666666666667,0.125
"('datatype', 'enumeration')",0.13043478260869565,0.23076923076923078
"('datatype', 'event')",0.2553191489361702,0.4067796610169492
"('datatype', 'historicalRole')",0.08333333333333333,0.15384615384615385
"('datatype', 'historicalRoleMixin')",0.043478260869565216,0.08333333333333333
"('datatype', 'kind')",0.25,0.4
"('datatype', 'mixin')",0.0967741935483871,0.17647058823529413
"('datatype', 'mode')",0.21153846153846154,0.3492063492063492
"('datatype', 'phase')",0.2,0.3333333333333333
"('datatype', 'phaseMixin')",0.11538461538461539,0.20689655172413793
"('datatype', 'quality')",0.24489795918367346,0.39344262295081966
"('datatype', 'quantity')",0.12,0.21428571428571427
"('datatype', 'relator')",0.21428571428571427,0.35294117647058826
"('datatype', 'role')",0.23076923076923078,0.375
"('datatype', 'roleMixin')",0.1875,0.3157894736842105
"('datatype', 'situation')",0.2,0.3333333333333333
"('datatype', 'subkind')",0.26865671641791045,0.4235294117647059
"('datatype', 'type')",0.17647058823529413,0.3
"('datatype', 'none')",0.16129032258064516,0.2777777777777778
"('datatype', 'other')",0.07407407407407407,0.13793103448275862
"('enumeration', 'event')",0.04878048780487805,0.09302325581395349
"('enumeration', 'historicalRole')",0.0,0.0
"('enumeration', 'historicalRoleMixin')",0.0,0.0
"('enumeration', 'kind')",0.06756756756756757,0.12658227848101267
"('enumeration', 'mixin')",0.0,0.0
"('enumeration', 'mode')",0.021739130434782608,0.0425531914893617
"('enumeration', 'phase')",0.08571428571428572,0.15789473684210525
"('enumeration', 'phaseMixin')",0.08333333333333333,0.15384615384615385
"('enumeration', 'quality')",0.07142857142857142,0.13333333333333333
"('enumeration', 'quantity')",0.09090909090909091,0.16666666666666666
"('enumeration', 'relator')",0.06153846153846154,0.11594202898550725
"('enumeration', 'role')",0.04918032786885246,0.09375
"('enumeration', 'roleMixin')",0.05128205128205128,0.0975609756097561
"('enumeration', 'situation')",0.05263157894736842,0.1
"('enumeration', 'subkind')",0.078125,0.14492753623188406
"('enumeration', 'type')",0.09090909090909091,0.16666666666666666
"('enumeration', 'none')",0.0,0.0
"('enumeration', 'other')",0.0,0.0
"('event', 'historicalRole')",0.13157894736842105,0.23255813953488372
"('event', 'historicalRoleMixin')",0.07894736842105263,0.14634146341463414
"('event', 'kind')",0.38271604938271603,0.5535714285714286
"('event', 'mixin')",0.0851063829787234,0.1568627450980392
"('event', 'mode')",0.40350877192982454,0.575
"('event', 'phase')",0.33962264150943394,0.5070422535211268
"('event', 'phaseMixin')",0.06976744186046512,0.13043478260869565
"('event', 'quality')",0.3448275862068966,0.5128205128205128
"('event', 'quantity')",0.15384615384615385,0.26666666666666666
"('event', 'relator')",0.4166666666666667,0.5882352941176471
"('event', 'role')",0.36619718309859156,0.5360824742268041
"('event', 'roleMixin')",0.39622641509433965,0.5675675675675675
"('event', 'situation')",0.39473684210526316,0.5660377358490566
"('event', 'subkind')",0.3783783783783784,0.5490196078431373
"('event', 'type')",0.32558139534883723,0.49122807017543857
"('event', 'none')",0.1276595744680851,0.22641509433962265
"('event', 'other')",0.12195121951219512,0.21739130434782608
"('historicalRole', 'historicalRoleMixin')",0.14285714285714285,0.25
"('historicalRole', 'kind')",0.06756756756756757,0.12658227848101267
"('historicalRole', 'mixin')",0.0,0.0
"('historicalRole', 'mode')",0.021739130434782608,0.0425531914893617
"('historicalRole', 'phase')",0.05555555555555555,0.10526315789473684
"('historicalRole', 'phaseMixin')",0.0,0.0
"('historicalRole', 'quality')",0.022727272727272728,0.044444444444444446
"('historicalRole', 'quantity')",0.3333333333333333,0.5
"('historicalRole', 'relator')",0.078125,0.14492753623188406
"('historicalRole', 'role')",0.0847457627118644,0.15625
"('historicalRole', 'roleMixin')",0.10810810810810811,0.1951219512195122
"('historicalRole', 'situation')",0.1111111111111111,0.2
"('historicalRole', 'subkind')",0.06153846153846154,0.11594202898550725
"('historicalRole', 'type')",0.09090909090909091,0.16666666666666666
"('historicalRole', 'none')",0.05263157894736842,0.1
"('historicalRole', 'other')",0.08333333333333333,0.15384615384615385
"('historicalRoleMixin', 'kind')",0.013157894736842105,0.025974025974025976
"('historicalRoleMixin', 'mixin')",0.0,0.0
"('historicalRoleMixin', 'mode')",0.022727272727272728,0.044444444444444446
"('historicalRoleMixin', 'phase')",0.0,0.0
"('historicalRoleMixin', 'phaseMixin')",0.2222222222222222,0.36363636363636365
"('historicalRoleMixin', 'quality')",0.023809523809523808,0.046511627906976744
"('historicalRoleMixin', 'quantity')",0.1111111111111111,0.2
"('historicalRoleMixin', 'relator')",0.015151515151515152,0.029850746268656716
"('historicalRoleMixin', 'role')",0.01639344262295082,0.03225806451612903
"('historicalRoleMixin', 'roleMixin')",0.05405405405405406,0.10256410256410256
"('historicalRoleMixin', 'situation')",0.058823529411764705,0.1111111111111111
"('historicalRoleMixin', 'subkind')",0.015151515151515152,0.029850746268656716
"('historicalRoleMixin', 'type')",0.15789473684210525,0.2727272727272727
"('historicalRoleMixin', 'none')",0.058823529411764705,0.1111111111111111
"('historicalRoleMixin', 'other')",0.0,0.0
"('kind', 'mixin')",0.16,0.27586206896551724
"('kind', 'mode')",0.48717948717948717,0.6551724137931034
"('kind', 'phase')",0.44594594594594594,0.616822429906542
"('kind', 'phaseMixin')",0.07894736842105263,0.14634146341463414
"('kind', 'quality')",0.4805194805194805,0.6491228070175439
"('kind', 'quantity')",0.0945945945945946,0.1728395061728395
"('kind', 'relator')",0.7468354430379747,0.855072463768116
"('kind', 'role')",0.7733333333333333,0.8721804511278195
"('kind', 'roleMixin')",0.375,0.5454545454545454
"('kind', 'situation')",0.14102564102564102,0.24719101123595505
"('kind', 'subkind')",0.8157894736842105,0.8985507246376812
"('kind', 'type')",0.1625,0.27956989247311825
"('kind', 'none')",0.18666666666666668,0.3146067415730337
"('kind', 'other')",0.10810810810810811,0.1951219512195122
"('mixin', 'mode')",0.1702127659574468,0.2909090909090909
"('mixin', 'phase')",0.1794871794871795,0.30434782608695654
"('mixin', 'phaseMixin')",0.05,0.09523809523809523
"('mixin', 'quality')",0.17777777777777778,0.3018867924528302
"('mixin', 'quantity')",0.05263157894736842,0.1
"('mixin', 'relator')",0.14925373134328357,0.2597402597402597
"('mixin', 'role')",0.2,0.3333333333333333
"('mixin', 'roleMixin')",0.16666666666666666,0.2857142857142857
"('mixin', 'situation')",0.037037037037037035,0.07142857142857142
"('mixin', 'subkind')",0.1323529411764706,0.23376623376623376
"('mixin', 'type')",0.10344827586206896,0.1875
"('mixin', 'none')",0.16666666666666666,0.2857142857142857
"('mixin', 'other')",0.0,0.0
"('mode', 'phase')",0.3392857142857143,0.5066666666666667
"('mode', 'phaseMixin')",0.13636363636363635,0.24
"('mode', 'quality')",0.4642857142857143,0.6341463414634146
"('mode', 'quantity')",0.06521739130434782,0.12244897959183673
"('mode', 'relator')",0.49295774647887325,0.660377358490566
"('mode', 'role')",0.4852941176470588,0.6534653465346535
"('mode', 'roleMixin')",0.41818181818181815,0.5897435897435898
"('mode', 'situation')",0.14,0.24561403508771928
"('mode', 'subkind')",0.4722222222222222,0.6415094339622641
"('mode', 'type')",0.2978723404255319,0.45901639344262296
"('mode', 'none')",0.2127659574468085,0.3508771929824561
"('mode', 'other')",0.041666666666666664,0.08
"('phase', 'phaseMixin')",0.1388888888888889,0.24390243902439024
"('phase', 'quality')",0.30357142857142855,0.4657534246575342
"('phase', 'quantity')",0.14285714285714285,0.25
"('phase', 'relator')",0.4057971014492754,0.5773195876288659
"('phase', 'role')",0.4375,0.6086956521739131
"('phase', 'roleMixin')",0.2545454545454545,0.4057971014492754
"('phase', 'situation')",0.11627906976744186,0.20833333333333334
"('phase', 'subkind')",0.4696969696969697,0.6391752577319587
"('phase', 'type')",0.15555555555555556,0.2692307692307692
"('phase', 'none')",0.11627906976744186,0.20833333333333334
"('phase', 'other')",0.1388888888888889,0.24390243902439024
"('phaseMixin', 'quality')",0.11627906976744186,0.20833333333333334
"('phaseMixin', 'quantity')",0.0,0.0
"('phaseMixin', 'relator')",0.09090909090909091,0.16666666666666666
"('phaseMixin', 'role')",0.06349206349206349,0.11940298507462686
"('phaseMixin', 'roleMixin')",0.1891891891891892,0.3181818181818182
"('phaseMixin', 'situation')",0.045454545454545456,0.08695652173913043
"('phaseMixin', 'subkind')",0.09090909090909091,0.16666666666666666
"('phaseMixin', 'type')",0.22727272727272727,0.37037037037037035
"('phaseMixin', 'none')",0.045454545454545456,0.08695652173913043
"('phaseMixin', 'other')",0.06666666666666667,0.125
"('quality', 'quantity')",0.09302325581395349,0.1702127659574468
"('quality', 'relator')",0.4857142857142857,0.6538461538461539
"('quality', 'role')",0.47761194029850745,0.6464646464646465
"('quality', 'roleMixin')",0.3103448275862069,0.47368421052631576
"('quality', 'situation')",0.2222222222222222,0.36363636363636365
"('quality', 'subkind')",0.4647887323943662,0.6346153846153846
"('quality', 'type')",0.2553191489361702,0.4067796610169492
"('quality', 'none')",0.27906976744186046,0.43636363636363634
"('quality', 'other')",0.06666666666666667,0.125
"('quantity', 'relator')",0.09230769230769231,0.16901408450704225
"('quantity', 'role')",0.11864406779661017,0.21212121212121213
