stereotype,total_correlation,rank
category,2.877894202518148,3
collective,2.4047209665527887,11
datatype,1.4486178881228624,15
enumeration,1.074391504503962,16
event,2.6389789790173164,8
kind,3.4942253560605607,1
mode,2.642334871937138,7
phase,2.4505444707178365,10
quality,2.670569641875407,5
relator,2.6815706844481806,4
role,2.667809064491818,6
situation,2.629575205278441,9
subkind,2.9158043723243012,2
type,2.388971871927339,12
none,1.8407775759206566,14
other,1.990352142422597,13
