Stereotype,category,datatype,event,kind,mode,phase,quality,relator,role,roleMixin,situation,subkind,type,characterization,componentOf,derivation,externalDependence,instantiation,material,mediation,participation
situation,0.2773972870680158,0.17169340757216578,0.544934671314451,-0.22049137043123224,-0.08415124940903931,-0.11918505248419868,0.18300989646231938,-0.21753783404042681,-0.2542073635134172,0.21104653289463593,1.0,-0.06419647185683101,0.14449256509659333,0.18672386784853076,-0.007410216571959548,0.07397162988859984,0.04265583693719589,0.16258573997588627,0.1340459623320188,-0.21442112869830565,0.5083924636378476
subkind,0.0653572529713186,0.006178603074229407,-0.0697596543871877,0.5240939937558499,0.13375528920213664,0.2730376241994281,0.3376180374834288,0.3615572040063688,0.0781069718135152,-0.16326201525537196,-0.06419647185683101,1.0,-0.08892626155006124,0.14567126777941033,0.307279380466461,-0.0958927014965427,-0.05031920829198542,-0.05254366718256596,0.21127486291562178,0.24712751832231897,-0.13221650721381673
type,0.37046600280551667,0.1104496437626528,0.3888078887411958,-0.2843560368654983,0.2435716011867171,-0.11780606008002878,0.14249498090657547,0.00023606626687508862,-0.23234879404546419,0.39316728927430566,0.14449256509659333,-0.08892626155006124,1.0,0.27925029391690764,0.20423332386102244,-0.24983610443798113,0.5060939903271643,0.9421403645607125,-0.21066124932680463,-0.0014572658095175293,0.4493594878949186
characterization,0.3782436828993461,-0.09351653962900731,0.24434115975423396,-0.08718210010102526,0.6136633469066957,-0.05784331406729812,0.6079497451072124,0.13792146772424785,-0.0055413994402923545,0.19602749856407362,0.18672386784853076,0.14567126777941033,0.27925029391690764,1.0,0.23085402492542795,-0.12382477386045393,0.37595143956513155,0.2803290309022378,0.19002580405449607,0.10144898024829813,0.2155050079775636
componentOf,0.2690093170473145,0.1598725720670053,-0.011846267199802587,0.39877570788150696,0.21329832431217954,0.13165432715205036,0.14355721381638908,0.36396473036978944,0.0863345667952041,0.05511109700767158,-0.007410216571959548,0.307279380466461,0.20423332386102244,0.23085402492542795,1.0,-0.13998865014980372,0.06347788571308303,0.2500053302130039,0.26650906397679797,0.2569174680848361,0.0029994799396331037
derivation,-0.14588128897500066,-0.0525993222407785,0.004543946498135107,0.07866122420106157,-0.0331539643664942,0.041706282051941566,-0.172066086636994,0.14051657293453862,0.21851583804746932,0.05169303392579144,0.07397162988859984,-0.0958927014965427,-0.24983610443798113,-0.12382477386045393,-0.13998865014980372,1.0,-0.12812149816900376,-0.21476248479791096,0.3125505418798891,0.28091709298675205,-0.11334389499627354
externalDependence,0.15950814378018455,-0.050437780770051614,0.3195791443677383,-0.2602449537392037,0.39613366717833665,-0.15987528058613676,0.06316787573920435,0.05488041428185879,0.07669103182590717,0.40098107070822303,0.04265583693719589,-0.05031920829198542,0.5060939903271643,0.37595143956513155,0.06347788571308303,-0.12812149816900376,1.0,0.4853563461271195,-0.28504466666223877,0.03864123813640045,0.23557440314446026
instantiation,0.29777462691245493,0.08708903417511353,0.3973748288507373,-0.21766118525728426,0.20918715582458683,-0.06635293498921487,0.16615852454961075,0.026965449643504846,-0.21553873883184418,0.41833896132333315,0.16258573997588627,-0.05254366718256596,0.9421403645607125,0.2803290309022378,0.2500053302130039,-0.21476248479791096,0.4853563461271195,1.0,-0.157033552984505,0.025171206809568195,0.48644892644184407
material,0.07802079989371663,0.05401718122810782,-0.03155889621902167,0.2578388043721954,0.12536026479331816,0.10981395437764549,0.11759332695199537,0.20987491434962316,0.0039188296402307725,-0.04454691323215551,0.1340459623320188,0.21127486291562178,-0.21066124932680463,0.19002580405449607,0.26650906397679797,0.3125505418798891,-0.28504466666223877,-0.157033552984505,1.0,0.30914708318999456,-0.04548423806180056
mediation,-0.15349168580414393,-0.013473850126715224,-0.07610830766088769,0.2232366241789,0.12409466800423065,0.3094524206307632,0.0865765137754003,0.7626009419507918,0.43547194217960034,0.14866512896178963,-0.21442112869830565,0.24712751832231897,-0.0014572658095175293,0.10144898024829813,0.2569174680848361,0.28091709298675205,0.03864123813640045,0.025171206809568195,0.30914708318999456,1.0,-0.1120247340193055
participation,0.16272509950203726,0.09746372989250116,0.7422482775531216,-0.31070396765304814,0.05212211929784027,-0.1500240584276953,0.1920225382870127,-0.07947921482266769,-0.36677458250221734,0.23534817023872565,0.5083924636378476,-0.13221650721381673,0.4493594878949186,0.2155050079775636,0.0029994799396331037,-0.11334389499627354,0.23557440314446026,0.48644892644184407,-0.04548423806180056,-0.1120247340193055,1.0
