Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type
abstract,1.0,0.1469149529583736,-0.05367453641944638,-0.04813861038895038,-0.02593055715566798,0.13854376199511617,-0.019321234160828652,0.5773240849101869,-0.13784371924899047,-0.04104443311097663,0.047664950152202124,-0.06415018084925193,0.36564148245746636,0.10126541899811362,-0.027861410870675278,-0.12797873958947958,-0.11556573028868408,0.13753316510768238,0.22662612704074325,-0.12149911925607676,0.22432248374509217
category,0.1469149529583736,1.0,0.05249820470693736,0.11818642630580857,-0.11917536900845564,0.14123416092546398,0.021721148573876074,0.10564107797797617,0.11460002956368016,0.09601844702695682,0.2640601200645892,-0.07217729178324363,0.13796117898065796,0.23432518185778609,0.020115530604746284,-0.10564949382505191,-0.13353461812435893,0.24886833954230372,0.18615753257402295,0.2086800346006988,0.3501107771279238
collective,-0.05367453641944638,0.05249820470693736,1.0,0.1260074215411692,0.007153381449402003,-0.07520527453996799,0.11587658817824224,0.04611373535227969,0.19875973257700671,0.08176918908429906,0.1222038129101584,0.22864000258676623,0.07848773646493487,-0.0614983558595,0.14508246991510768,0.11587110777861212,0.030330927816382098,-0.07506117872624954,-0.2554450984983756,0.14304771948036213,0.022501927307365263
datatype,-0.04813861038895038,0.11818642630580857,0.1260074215411692,1.0,0.2667947575477326,0.045038112181443615,0.031127550915308187,0.05474366311199687,0.09927566925718974,-0.009517963165639796,-0.026745400467706352,-0.0064489921690898165,0.14244067035452496,0.15249432027015344,0.10021904066129983,-0.12904844330240092,-0.19224586644193956,-0.0799272586170727,0.166967927347565,0.06683815946566028,0.07815063704309247
enumeration,-0.02593055715566798,-0.11917536900845564,0.007153381449402003,0.2667947575477326,1.0,-0.023140716943915094,-0.05260608850616827,-0.04534284213508466,0.1544885324038292,-0.008057592240676432,-0.04805936101139583,0.051693917883263586,0.07449582925200823,0.0667889988052329,0.21304532639015905,0.08202676690687756,0.025562994727887367,0.017853405037956918,0.08632739023112616,0.00606330311954279,0.0620179317955853
event,0.13854376199511617,0.14123416092546398,-0.07520527453996799,0.045038112181443615,-0.023140716943915094,1.0,0.21787455758821625,0.21761270083220408,-0.2370416635957669,-0.09704109885972367,0.16551568765790894,0.025198953703011815,-0.033767531440284236,0.146332503336983,0.18882701171430086,-0.11659769207582679,-0.11071084730242513,0.29769312068809095,0.47860566204847027,0.0006022391139508847,0.3555895559435339
historicalRole,-0.019321234160828652,0.021721148573876074,0.11587658817824224,0.031127550915308187,-0.05260608850616827,0.21787455758821625,1.0,0.26178534927588337,0.005161333262162489,-0.08326805582924308,-0.16474694640882506,-0.021662657838826926,-0.05651715761178585,-0.027707861124001885,0.5049267573145402,0.1792310392247722,0.06463307080117761,0.1238435450703073,0.20844573643064596,-0.016099287990510275,0.04994313851775639
historicalRoleMixin,0.5773240849101869,0.10564107797797617,0.04611373535227969,0.05474366311199687,-0.04534284213508466,0.21761270083220408,0.26178534927588337,1.0,-0.08887735852399503,-0.07177135608396505,-0.06617568467887465,-0.11217466349537954,0.39999409707554145,-0.020922771955963537,0.15642228195692937,-0.06536694905912323,-0.10248161867310461,0.10924672338024656,0.08075227253966735,-0.07441767675361224,0.36594121626799
kind,-0.13784371924899047,0.11460002956368016,0.19875973257700671,0.09927566925718974,0.1544885324038292,-0.2370416635957669,0.005161333262162489,-0.08887735852399503,1.0,0.023647393363512875,0.016635201563331436,0.2329233332040491,0.046039085859517055,0.11489844414217275,-0.0028642758595169913,0.3107188581000649,0.3420293292371845,-0.2943875922321251,-0.25108424264457196,0.5392717852714264,-0.18985166711460627
mixin,-0.04104443311097663,0.09601844702695682,0.08176918908429906,-0.009517963165639796,-0.008057592240676432,-0.09704109885972367,-0.08326805582924308,-0.07177135608396505,0.023647393363512875,1.0,0.11421193545568467,0.2426781873847545,-0.029802723785308138,0.2237949057493997,0.08948863664390862,0.06867973826878222,0.2809718643372948,0.10608829388489228,-0.06054560429865858,-0.0335495877481767,0.04811923531166504
mode,0.047664950152202124,0.2640601200645892,0.1222038129101584,-0.026745400467706352,-0.04805936101139583,0.16551568765790894,-0.16474694640882506,-0.06617568467887465,0.016635201563331436,0.11421193545568467,1.0,0.0224632604370947,0.08233676272363762,0.15549638264432633,-0.020858953045525555,0.0218302422386692,0.08284040508003726,0.20720701100027414,-0.08888896973598938,0.11052261675841239,0.2306623102301371
phase,-0.06415018084925193,-0.07217729178324363,0.22864000258676623,-0.0064489921690898165,0.051693917883263586,0.025198953703011815,-0.021662657838826926,-0.11217466349537954,0.2329233332040491,0.2426781873847545,0.0224632604370947,1.0,0.18420779750012017,0.11882195080377034,0.14600202341193055,0.1852579338864852,0.3376374173011174,0.0005021540240552261,-0.08490821490577248,0.28461005680324064,-0.06992298586018515
phaseMixin,0.36564148245746636,0.13796117898065796,0.07848773646493487,0.14244067035452496,0.07449582925200823,-0.033767531440284236,-0.05651715761178585,0.39999409707554145,0.046039085859517055,-0.029802723785308138,0.08233676272363762,0.18420779750012017,1.0,0.14802972729842315,-0.08149830059288221,-0.0047330788928057616,-0.056572904190285454,0.27006450244018804,-0.026578990979832358,-0.012506089844989823,0.33060123539672115
quality,0.10126541899811362,0.23432518185778609,-0.0614983558595,0.15249432027015344,0.0667889988052329,0.146332503336983,-0.027707861124001885,-0.020922771955963537,0.11489844414217275,0.2237949057493997,0.15549638264432633,0.11882195080377034,0.14802972729842315,1.0,0.059440840578315744,0.1684350232398525,0.03634948657328214,0.06488548856990274,0.2151248899445464,0.30574894088203597,0.1974420741283277
