year,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers,none,other
2005,0.0,0.0015037593984962407,0.0,0.0015037593984962407,0.0,0.0015037593984962407,0.0,0.0,0.0,0.0,0.0015037593984962407,0.0015037593984962407,0.0015037593984962407,0.0,0.0,0.0,0.0,0.0,0.0,0.0015037593984962407,0.0015037593984962407
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015037593984962407,0.0
2011,0.0,0.0,0.0,0.0015037593984962407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015037593984962407
2012,0.0,0.0,0.0,0.0,0.0,0.0015037593984962407,0.0,0.0,0.0,0.0,0.0030075187969924814,0.0030075187969924814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030075187969924814,0.0015037593984962407
2013,0.0,0.012030075187969926,0.0,0.02706766917293233,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.039097744360902256,0.05112781954887218,0.02857142857142857,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.012030075187969926,0.03007518796992481
2014,0.0,0.0,0.0,0.0015037593984962407,0.0,0.0015037593984962407,0.0,0.0,0.0,0.0,0.0015037593984962407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030075187969924814,0.0
2015,0.0,0.0030075187969924814,0.0,0.0015037593984962407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030075187969924814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004511278195488722,0.0015037593984962407
2016,0.0,0.0030075187969924814,0.0,0.0,0.0,0.0,0.0015037593984962407,0.0,0.0,0.0,0.0,0.0030075187969924814,0.0015037593984962407,0.0015037593984962407,0.0,0.0,0.0,0.0,0.0,0.0030075187969924814,0.0030075187969924814
2017,0.0,0.0015037593984962407,0.0,0.0030075187969924814,0.0,0.0015037593984962407,0.0,0.0,0.0,0.0,0.006015037593984963,0.0015037593984962407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0030075187969924814
2018,0.0015037593984962407,0.006015037593984963,0.0,0.004511278195488722,0.0,0.0015037593984962407,0.0015037593984962407,0.0015037593984962407,0.0015037593984962407,0.0015037593984962407,0.004511278195488722,0.009022556390977444,0.0030075187969924814,0.0015037593984962407,0.0,0.0,0.0,0.0,0.0015037593984962407,0.013533834586466165,0.0030075187969924814
2019,0.0,0.006015037593984963,0.0,0.0030075187969924814,0.0,0.004511278195488722,0.0,0.0015037593984962407,0.0015037593984962407,0.0015037593984962407,0.004511278195488722,0.009022556390977444,0.004511278195488722,0.0015037593984962407,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.007518796992481203
2020,0.0,0.009022556390977444,0.0,0.004511278195488722,0.0030075187969924814,0.007518796992481203,0.0030075187969924814,0.0,0.0030075187969924814,0.0015037593984962407,0.006015037593984963,0.010526315789473684,0.0,0.004511278195488722,0.0,0.0,0.0,0.0,0.0030075187969924814,0.021052631578947368,0.007518796992481203
2021,0.006015037593984963,0.021052631578947368,0.0015037593984962407,0.010526315789473684,0.004511278195488722,0.009022556390977444,0.009022556390977444,0.004511278195488722,0.006015037593984963,0.006015037593984963,0.015037593984962405,0.019548872180451128,0.004511278195488722,0.009022556390977444,0.0015037593984962407,0.0,0.0,0.0,0.0030075187969924814,0.02556390977443609,0.006015037593984963
2022,0.0030075187969924814,0.015037593984962405,0.0,0.006015037593984963,0.006015037593984963,0.010526315789473684,0.009022556390977444,0.009022556390977444,0.007518796992481203,0.0030075187969924814,0.012030075187969926,0.019548872180451128,0.0030075187969924814,0.007518796992481203,0.0015037593984962407,0.0,0.0,0.0015037593984962407,0.0030075187969924814,0.021052631578947368,0.0030075187969924814
2023,0.0030075187969924814,0.015037593984962405,0.0030075187969924814,0.010526315789473684,0.006015037593984963,0.009022556390977444,0.004511278195488722,0.0,0.0015037593984962407,0.0015037593984962407,0.007518796992481203,0.019548872180451128,0.009022556390977444,0.006015037593984963,0.0,0.0,0.0,0.0015037593984962407,0.0015037593984962407,0.016541353383458645,0.0015037593984962407
2024,0.0030075187969924814,0.006015037593984963,0.0030075187969924814,0.0030075187969924814,0.0015037593984962407,0.0015037593984962407,0.0015037593984962407,0.004511278195488722,0.0015037593984962407,0.0030075187969924814,0.004511278195488722,0.004511278195488722,0.0015037593984962407,0.004511278195488722,0.0,0.0,0.0,0.0,0.0015037593984962407,0.004511278195488722,0.0015037593984962407
