abstract,abstractNature,aggregationKind,AggregationKind,attribute,begin,bringsAbout,cardinality,Cardinality,cardinalityValue,categorizer,category,characterization,Class,Classifier,ClassStereotype,ClassView,collective,collectiveNature,comparative,componentOf,composite,ConnectorView,containsModelElement,containsView,creation,datatype,DecoratableElement,derivation,description,diagram,Diagram,DiagramElement,ElementView,end,enumeration,event,eventNature,externalDependence,extrinsicModeNature,functionalComplexNature,general,generalization,Generalization,GeneralizationSet,GeneralizationSetView,GeneralizationView,height,historicalDependence,historicalRole,historicalRoleMixin,instantiation,intrinsicModeNature,isAbstract,isComplete,isDerived,isDisjoint,isExtensional,isOrdered,isPowertype,isReadOnly,isViewOf,kind,literal,Literal,lowerBound,manifestation,material,mediation,memberOf,mixin,mode,model.1,ModelElement,name,NodeView,none,Note,NoteView,OntologicalNature,OntoumlElement,order,owner,Package,PackageView,participation,participational,Path,phase,phaseMixin,point,Point,project,Project,property,Property,PropertyStereotype,propertyType,quality,qualityNature,quantity,quantityNature,Rectangle,RectangularShape,redefinesProperty,Relation,relationEnd,RelationStereotype,RelationView,relator,relatorNature,restrictedTo,role,roleMixin,shape,Shape,shared,situation,situationNature,sourceEnd,sourceView,specific,stereotype,Stereotype,subCollectionOf,subkind,subQuantityOf,subsetsProperty,targetEnd,targetView,termination,text,Text,topLeftPosition,triggers,type,typeNature,upperBound,width,xCoordinate,yCoordinate
0.002776492364645997,0.0,0.027302174919018974,0.0,0.007866728366496992,0.0,0.0,0.01943544655252198,0.01943544655252198,0.01943544655252198,0.0,0.0,0.0013882461823229986,0.013419713095788986,0.0,0.0,0.013419713095788986,0.0,0.0,0.0,0.0,0.0,0.0,0.027764923646459973,0.027302174919018974,0.0,0.00046274872744099955,0.0,0.0,0.0,0.00046274872744099955,0.00046274872744099955,0.0,0.0,0.0,0.0023137436372049976,0.002776492364645997,0.0,0.0,0.0,0.0,0.0041647385469689956,0.0,0.0041647385469689956,0.0,0.0,0.0041647385469689956,0.013419713095788986,0.0,0.0,0.0,0.0,0.0,0.013419713095788986,0.0,0.05043961129106895,0.0,0.013419713095788986,0.027302174919018974,0.013419713095788986,0.027302174919018974,0.017584451642757983,0.0018509949097639982,0.006478482184173994,0.006478482184173994,0.002776492364645997,0.0,0.0,0.0,0.0,0.00046274872744099955,0.0,0.00046274872744099955,0.0,0.03054141601110597,0.0,0.02313743637204998,0.0,0.0,0.0,0.0,0.013419713095788986,0.0,0.0009254974548819991,0.0,0.0,0.0,0.013882461823229986,0.0,0.0,0.04488662656177696,0.058306339657565945,0.08005552984729292,0.00046274872744099955,0.0,0.027302174919018974,0.0,0.026376677464136973,0.0018509949097639982,0.0,0.005552984729291994,0.0,0.013419713095788986,0.0,0.0,0.00971772327626099,0.01943544655252198,0.0,0.0,0.0,0.0,0.013419713095788986,0.0013882461823229986,0.0,0.017584451642757983,0.0,0.0041647385469689956,0.0037019898195279964,0.0,0.00971772327626099,0.0041647385469689956,0.0041647385469689956,0.01897269782508098,0.0,0.0,0.0,0.0,0.0,0.00971772327626099,0.0041647385469689956,0.0,0.0,0.0,0.013419713095788986,0.0,0.0,0.0,0.002776492364645997,0.013419713095788986,0.058306339657565945,0.058306339657565945
0.0,0.0,0.02779963283503803,0.0,0.0,0.0,0.0,0.02779963283503803,0.02779963283503803,0.02779963283503803,0.0,0.0007867820613690008,0.00026226068712300026,0.005769735116706006,0.0,0.0,0.007605559926567008,0.0,0.0,0.0,0.0007867820613690008,0.00026226068712300026,0.0,0.024390243902439025,0.02779963283503803,0.0,0.0,0.0,0.0015735641227380016,0.0,0.0005245213742460005,0.0005245213742460005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036716496197220037,0.0026226068712300026,0.0036716496197220037,0.0007867820613690008,0.0,0.004720692368214005,0.00865460267505901,0.0,0.0,0.0,0.0,0.0,0.005769735116706006,0.0007867820613690008,0.04746918436926305,0.0007867820613690008,0.005769735116706006,0.02779963283503803,0.005769735116706006,0.02779963283503803,0.012326252294781013,0.0023603461841070024,0.0,0.0,0.025177025963808025,0.0,0.002884867558353003,0.0005245213742460005,0.0,0.0,0.0,0.00026226068712300026,0.0,0.017046944662995018,0.0,0.026226068712300026,0.0,0.0,0.0,0.0,0.005769735116706006,0.0,0.0005245213742460005,0.0,0.0,0.0,0.01914503015997902,0.0,0.0,0.06110674009965906,0.06976134277471807,0.06530291109362707,0.00026226068712300026,0.0,0.02779963283503803,0.0,0.02779963283503803,0.0,0.0,0.0,0.0,0.007605559926567008,0.0,0.0,0.013899816417519015,0.02779963283503803,0.0,0.0,0.0034093889325990034,0.0,0.005245213742460005,0.0,0.0,0.012326252294781013,0.0,0.0013113034356150013,0.0,0.0,0.013899816417519015,0.004720692368214005,0.0036716496197220037,0.012063991607658012,0.0,0.0,0.0005245213742460005,0.0,0.0,0.013899816417519015,0.004720692368214005,0.0,0.0,0.001049042748492001,0.00865460267505901,0.0,0.0,0.0,0.025177025963808025,0.00865460267505901,0.06976134277471807,0.06976134277471807
0.0,0.0,0.017084596307522733,0.0,0.0,0.0,0.0,0.017084596307522733,0.017084596307522733,0.017084596307522733,0.0,0.0011022320198401765,0.0,0.011848994213281895,0.0,0.0,0.011848994213281895,0.0008266740148801323,0.0,0.0,0.0,0.0002755580049600441,0.0,0.032515844585285204,0.031413612565445025,0.0,0.0,0.0,0.0,0.0,0.0002755580049600441,0.0002755580049600441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010195646183521631,0.002204464039680353,0.010195646183521631,0.0008266740148801323,0.0,0.010195646183521631,0.012675668228162029,0.0,0.0,0.0,0.0,0.0,0.011848994213281895,0.0008266740148801323,0.037475888674566,0.0008266740148801323,0.011848994213281895,0.017084596307522733,0.011848994213281895,0.017084596307522733,0.02204464039680353,0.003306696059520529,0.0,0.0,0.016257922292642602,0.0,0.0005511160099200882,0.0,0.0,0.0,0.0008266740148801323,0.0002755580049600441,0.0,0.03968035271424635,0.0,0.01680903830256269,0.0,0.0,0.0,0.0,0.011848994213281895,0.0,0.0013777900248002205,0.0,0.0,0.0,0.018737944337283,0.0,0.0,0.05759162303664921,0.07026729126481124,0.07219619729953156,0.0002755580049600441,0.0,0.017084596307522733,0.0,0.017084596307522733,0.0,0.0,0.0,0.0,0.011848994213281895,0.0,0.0,0.008542298153761367,0.017084596307522733,0.0,0.0,0.0,0.0,0.011022320198401764,0.0005511160099200882,0.0,0.02204464039680353,0.0,0.0,0.0,0.0,0.008542298153761367,0.010195646183521631,0.010195646183521631,0.012400110223201984,0.0,0.0,0.005786718104160926,0.0,0.0,0.008542298153761367,0.010195646183521631,0.0,0.0,0.0008266740148801323,0.012675668228162029,0.0,0.0,0.0,0.016257922292642602,0.012675668228162029,0.07026729126481124,0.07026729126481124
0.0,0.0,0.013390928725701945,0.0,0.0,0.0,0.0,0.013390928725701945,0.013390928725701945,0.013390928725701945,0.0,0.0010799136069114472,0.0012958963282937365,0.012095032397408207,0.0,0.0,0.014038876889848811,0.0,0.0,0.0,0.0023758099352051837,0.0023758099352051837,0.0,0.03282937365010799,0.035637149028077755,0.0,0.0,0.0,0.0,0.0,0.0006479481641468683,0.0006479481641468683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009935205183585313,0.005399568034557235,0.009935205183585313,0.0028077753779697625,0.0,0.01123110151187905,0.017278617710583154,0.0,0.0,0.0,0.0,0.0,0.012095032397408207,0.0028077753779697625,0.032181425485961125,0.0028077753779697625,0.012095032397408207,0.013390928725701945,0.012095032397408207,0.013390928725701945,0.02526997840172786,0.0023758099352051837,0.0,0.0,0.013390928725701945,0.0,0.0,0.0,0.0,0.0,0.0,0.00021598272138228941,0.0,0.032397408207343416,0.0,0.011015118790496761,0.0,0.0,0.0,0.0,0.012095032397408207,0.0,0.001511879049676026,0.0,0.0,0.0,0.0183585313174946,0.0,0.0,0.05593952483801296,0.07321814254859611,0.07235421166306695,0.00021598272138228941,0.0,0.013390928725701945,0.0,0.013390928725701945,0.002591792656587473,0.0,0.0,0.0,0.014038876889848811,0.0,0.0,0.006695464362850972,0.013390928725701945,0.0,0.0,0.0008639308855291577,0.0,0.011879049676025918,0.0006479481641468683,0.0,0.02526997840172786,0.0,0.0,0.0,0.0,0.006695464362850972,0.01123110151187905,0.009935205183585313,0.015766738660907127,0.0,0.0,0.0062634989200863935,0.0,0.0,0.006695464362850972,0.01123110151187905,0.0,0.0,0.0032397408207343412,0.017278617710583154,0.0,0.0,0.0,0.013390928725701945,0.017278617710583154,0.07321814254859611,0.07321814254859611
0.0,0.0,0.02779963283503803,0.0,0.0,0.0,0.0,0.02779963283503803,0.02779963283503803,0.02779963283503803,0.0,0.0007867820613690008,0.00026226068712300026,0.005769735116706006,0.0,0.0,0.007605559926567008,0.0,0.0,0.0,0.0007867820613690008,0.00026226068712300026,0.0,0.024390243902439025,0.02779963283503803,0.0,0.0,0.0,0.0015735641227380016,0.0,0.0005245213742460005,0.0005245213742460005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036716496197220037,0.0026226068712300026,0.0036716496197220037,0.0007867820613690008,0.0,0.004720692368214005,0.00865460267505901,0.0,0.0,0.0,0.0,0.0,0.005769735116706006,0.0007867820613690008,0.04746918436926305,0.0007867820613690008,0.005769735116706006,0.02779963283503803,0.005769735116706006,0.02779963283503803,0.012326252294781013,0.0023603461841070024,0.0,0.0,0.025177025963808025,0.0,0.002884867558353003,0.0005245213742460005,0.0,0.0,0.0,0.00026226068712300026,0.0,0.017046944662995018,0.0,0.026226068712300026,0.0,0.0,0.0,0.0,0.005769735116706006,0.0,0.0005245213742460005,0.0,0.0,0.0,0.01914503015997902,0.0,0.0,0.06110674009965906,0.06976134277471807,0.06530291109362707,0.00026226068712300026,0.0,0.02779963283503803,0.0,0.02779963283503803,0.0,0.0,0.0,0.0,0.007605559926567008,0.0,0.0,0.013899816417519015,0.02779963283503803,0.0,0.0,0.0034093889325990034,0.0,0.005245213742460005,0.0,0.0,0.012326252294781013,0.0,0.0013113034356150013,0.0,0.0,0.013899816417519015,0.004720692368214005,0.0036716496197220037,0.012063991607658012,0.0,0.0,0.0005245213742460005,0.0,0.0,0.013899816417519015,0.004720692368214005,0.0,0.0,0.001049042748492001,0.00865460267505901,0.0,0.0,0.0,0.025177025963808025,0.00865460267505901,0.06976134277471807,0.06976134277471807
9.83574309039048e-05,0.0,0.009835743090390479,0.0,0.001377004032654667,0.0,0.0,0.008458739057735812,0.008458739057735812,0.008458739057735812,0.0,0.0034425100816366677,0.00029507229271171436,0.014458542342874005,0.0,0.0,0.015540474082816957,0.0005901445854234287,0.0,0.0014753614635585719,0.000491787154519524,0.0007868594472312384,0.0,0.03334316907642372,0.03462181567817449,0.0,9.83574309039048e-05,0.0,0.0,0.0,0.000491787154519524,0.000491787154519524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012393036293892004,0.00944231336677486,0.012393036293892004,0.0021638634798859056,0.0,0.012393036293892004,0.01770433756270286,0.0,0.0,0.0,0.0,0.0,0.014458542342874005,0.0021638634798859056,0.02852365496213239,0.0021638634798859056,0.014458542342874005,0.009835743090390479,0.014458542342874005,0.009835743090390479,0.02793351037670896,0.0008852168781351431,0.0,0.0,0.007376807317792859,0.0,9.83574309039048e-05,0.0010819317399429528,0.00029507229271171436,0.0007868594472312384,0.0015737188944624767,9.83574309039048e-05,0.0,0.020655060489820007,0.0,0.00904888364315924,0.0,0.0,0.0,0.0,0.014458542342874005,0.0,0.0001967148618078096,0.0,0.0,0.0,0.016917478115471625,0.0,0.0,0.06511261925838498,0.08281695682108783,0.0717025671289466,9.83574309039048e-05,0.0,0.009835743090390479,0.0,0.008458739057735812,0.0,0.0,0.0017704337562702863,0.0,0.015540474082816957,0.0,0.0,0.004229369528867906,0.008458739057735812,0.0,0.0,0.001967148618078096,0.0,0.014065112619258385,0.0011802891708468574,0.0,0.02793351037670896,0.0,0.0,0.0,0.0,0.004229369528867906,0.012393036293892004,0.012393036293892004,0.018196124717222387,0.0,0.0,0.0040326546670600965,0.0,0.0,0.004229369528867906,0.012393036293892004,0.0,0.0,0.0021638634798859056,0.01770433756270286,0.0,0.0017704337562702863,0.0,0.007376807317792859,0.01770433756270286,0.08281695682108783,0.08281695682108783
0.0,0.0,0.031822199772698574,0.0,0.0,0.0,0.0,0.03081197120848592,0.03081197120848592,0.03081197120848592,0.0,0.0012627857052658164,0.0035357999747442858,0.018689228437934084,0.0,0.0,0.0,0.0034095214042177044,0.0,0.0,0.0011365071347392347,0.002778128551584796,0.0,0.04849097108220735,0.10910468493496654,0.0,0.0,0.0,0.00012627857052658164,0.006692764237908827,0.0006313928526329082,0.0006313928526329082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010859957065286021,0.007324157090541735,0.010859957065286021,0.0030306856926379596,0.0,0.0,0.0,0.0,0.0,0.0,0.0002525571410531633,0.0,0.018689228437934084,0.0030306856926379596,0.06642252809698194,0.0030306856926379596,0.018689228437934084,0.031822199772698574,0.018689228437934084,0.031822199772698574,0.0,0.0032832428336911227,0.0,0.0,0.03081197120848592,0.0,0.0020204571284253062,0.006313928526329082,0.0020204571284253062,0.0,0.0006313928526329082,0.00012627857052658164,0.0,0.02386664982952393,0.0,0.028412678368480868,0.0,0.0,0.0,0.0,0.018689228437934084,0.0,0.00012627857052658164,0.0,0.0,0.0,0.0,0.002146735698951888,0.0,0.0,0.0,0.08107084227806541,0.00012627857052658164,0.0,0.031822199772698574,0.0,0.031822199772698574,0.006313928526329082,0.0,0.0,0.0,0.0,0.0,0.0,0.015911099886349287,0.031822199772698574,0.0,0.0,0.005682535673696173,0.0,0.018689228437934084,0.0010102285642126531,0.0,0.0,0.0,0.0006313928526329082,0.0,0.0,0.015911099886349287,0.0,0.010859957065286021,0.034095214042177045,0.0,0.0,0.0030306856926379596,0.0,0.0,0.015911099886349287,0.0,0.0,0.0,0.0,0.0,0.0,0.0007576714231594899,0.0,0.03081197120848592,0.0,0.0,0.0
0.0019497648812937262,0.0,0.015254042894827388,0.0,0.006766831058607639,0.0,0.0,0.00894598004358298,0.00894598004358298,0.00894598004358298,0.0,0.0005734602592040372,0.00022938410368161487,0.00894598004358298,0.0,0.0,0.019153572657414842,0.0012616125702488818,0.0,0.0,0.0003440761555224223,0.00011469205184080744,0.0,0.021218029590549376,0.04048629429980502,0.0,0.0014909966739304966,0.0,0.0,0.00011469205184080744,0.0011469205184080743,0.0011469205184080743,0.0,0.0,0.0,0.00045876820736322975,0.0,0.0,0.0,0.0,0.0,0.006766831058607639,0.003096685399701801,0.006766831058607639,0.0011469205184080743,0.0,0.014107122376419314,0.020644569331345338,0.00011469205184080744,0.0,0.0,0.0011469205184080743,0.0,0.00894598004358298,0.0011469205184080743,0.028443628856520242,0.0011469205184080743,0.00894598004358298,0.015254042894827388,0.00894598004358298,0.015254042894827388,0.03326069503383416,0.0010322284665672669,0.0025232251404977636,0.0025232251404977636,0.005963986695721986,0.0,0.0013763046220896893,0.0006881523110448446,0.0,0.0,0.0,0.00011469205184080744,0.0,0.030049317582291547,0.0,0.014565890583782545,0.0,0.0,0.0,0.0,0.00894598004358298,0.0,0.00022938410368161487,0.0,0.0,0.0,0.019841724968459686,0.0005734602592040372,0.0003440761555224223,0.0586076384906526,0.07925220782199793,0.07351760522995757,0.00011469205184080744,0.0,0.015254042894827388,0.0,0.01479527468746416,0.0013763046220896893,0.0,0.00022938410368161487,0.0,0.019153572657414842,0.0,0.0,0.004243605918109875,0.00848721183621975,0.0,0.0,0.0011469205184080743,0.0,0.010322284665672669,0.0,0.0009175364147264595,0.03326069503383416,0.0,0.0005734602592040372,0.0,0.0,0.004243605918109875,0.014107122376419314,0.006766831058607639,0.012845509806170432,0.0,0.0,0.0025232251404977636,0.0,0.0,0.004243605918109875,0.014107122376419314,0.0,0.0,0.0014909966739304966,0.020644569331345338,0.0,0.0012616125702488818,0.0,0.005963986695721986,0.020644569331345338,0.07925220782199793,0.07925220782199793
0.00016680567139282736,0.0,0.015179316096747289,0.0,0.00016680567139282736,0.0,0.000500417014178482,0.015012510425354461,0.015012510425354461,0.015012510425354461,0.0,0.002335279399499583,0.0016680567139282735,0.008006672226855712,0.0,0.0,0.0176814011676397,0.0008340283569641367,0.0,0.0,0.0,0.0,0.0,0.023019182652210174,0.042368640533778146,0.0,0.00016680567139282736,0.0,0.00016680567139282736,0.0,0.0015012510425354462,0.0015012510425354462,0.0,0.0,0.0,0.0,0.0013344453711426189,0.0,0.0013344453711426189,0.0,0.0,0.005838198498748957,0.002001668056713928,0.005838198498748957,0.0008340283569641367,0.0,0.00884070058381985,0.018682235195996665,0.00016680567139282736,0.0,0.0,0.0,0.0,0.008006672226855712,0.0008340283569641367,0.030692243536280233,0.0008340283569641367,0.008006672226855712,0.015179316096747289,0.008006672226855712,0.015179316096747289,0.02652210175145955,0.00016680567139282736,0.0,0.0,0.015012510425354461,0.0,0.00016680567139282736,0.0008340283569641367,0.0,0.0,0.0003336113427856547,0.00016680567139282736,0.0,0.019683069224353627,0.0,0.01451209341117598,0.0,0.0,0.0,0.0,0.008006672226855712,0.0,0.001000834028356964,0.0,0.0,0.0,0.023686405337781484,0.0,0.0,0.06305254378648874,0.0817347789824854,0.06638865721434528,0.00016680567139282736,0.0,0.015179316096747289,0.0,0.015179316096747289,0.001834862385321101,0.0,0.0006672226855713094,0.0,0.0176814011676397,0.0,0.0,0.007506255212677231,0.015012510425354461,0.0,0.0,0.0015012510425354462,0.0,0.012510425354462052,0.000500417014178482,0.0013344453711426189,0.02652210175145955,0.0,0.0006672226855713094,0.0006672226855713094,0.0,0.007506255212677231,0.00884070058381985,0.005838198498748957,0.013010842368640533,0.0,0.0,0.0013344453711426189,0.0,0.0,0.007506255212677231,0.00884070058381985,0.0,0.0,0.001000834028356964,0.018682235195996665,0.00016680567139282736,0.0,0.0,0.015012510425354461,0.018682235195996665,0.0817347789824854,0.0817347789824854
0.0005078720162519045,0.0,0.02031488065007618,0.0,0.0,0.0,0.0005078720162519045,0.02031488065007618,0.02031488065007618,0.02031488065007618,0.0,0.0005078720162519045,0.002031488065007618,0.0111731843575419,0.0,0.0,0.013204672422549517,0.0,0.0,0.0,0.0,0.001015744032503809,0.0,0.03047232097511427,0.031995937023869984,0.0,0.0005078720162519045,0.0,0.0,0.0,0.001015744032503809,0.001015744032503809,0.0,0.0,0.0,0.0,0.0111731843575419,0.0,0.0005078720162519045,0.0,0.0,0.006602336211274758,0.002031488065007618,0.006602336211274758,0.001015744032503809,0.0,0.006602336211274758,0.014220416455053326,0.001015744032503809,0.0,0.0,0.0,0.0,0.0111731843575419,0.001015744032503809,0.04164550533265617,0.001015744032503809,0.0111731843575419,0.02031488065007618,0.0111731843575419,0.02031488065007618,0.019807008633824275,0.0,0.0,0.0,0.02031488065007618,0.0,0.0,0.0005078720162519045,0.0,0.0,0.0015236160487557136,0.0005078720162519045,0.0,0.028440832910106652,0.0,0.018283392585068562,0.0,0.0,0.0,0.0,0.0111731843575419,0.0,0.002031488065007618,0.0,0.0005078720162519045,0.0005078720162519045,0.017775520568816656,0.0,0.0,0.047739969527679026,0.061960385982732354,0.07211782630777044,0.0005078720162519045,0.0,0.02031488065007618,0.0,0.02031488065007618,0.001015744032503809,0.0,0.0,0.0,0.013204672422549517,0.0,0.0,0.01015744032503809,0.02031488065007618,0.0,0.0,0.001015744032503809,0.0,0.0111731843575419,0.0,0.0005078720162519045,0.019807008633824275,0.0,0.001015744032503809,0.0030472320975114273,0.0,0.01015744032503809,0.006602336211274758,0.006602336211274758,0.017267648552564754,0.0,0.0,0.0,0.0,0.0,0.01015744032503809,0.006602336211274758,0.0,0.0,0.001015744032503809,0.014220416455053326,0.0005078720162519045,0.0,0.0,0.02031488065007618,0.014220416455053326,0.061960385982732354,0.061960385982732354
