year,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
2005,0.0,0.006306306306306306,0.0009009009009009009,0.0018018018018018018,0.0,0.0,0.0,0.0,0.008108108108108109,0.0018018018018018018,0.0036036036036036037,0.0036036036036036037,0.0,0.0,0.0009009009009009009,0.002702702702702703,0.006306306306306306,0.0,0.0,0.002702702702702703,0.0,0.0,0.0
2007,0.0,0.002702702702702703,0.0,0.0009009009009009009,0.0,0.0018018018018018018,0.0,0.0,0.0036036036036036037,0.0,0.0009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0009009009009009009,0.0,0.0036036036036036037,0.0,0.0,0.0036036036036036037
2011,0.0,0.0036036036036036037,0.0,0.0,0.0,0.0,0.0,0.0,0.0045045045045045045,0.0,0.0,0.002702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002702702702702703,0.0,0.0,0.0
2012,0.0,0.00990990990990991,0.0,0.0,0.0,0.0,0.0,0.0,0.03423423423423423,0.0,0.0,0.0,0.0,0.0,0.0,0.014414414414414415,0.008108108108108109,0.0,0.0,0.03783783783783784,0.0,0.0,0.0
2013,0.0,0.0,0.008108108108108109,0.002702702702702703,0.0,0.0,0.0,0.0,0.00990990990990991,0.0,0.0,0.0,0.0,0.0,0.0,0.0018018018018018018,0.002702702702702703,0.0,0.0,0.024324324324324326,0.0,0.0,0.0
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006306306306306306,0.0,0.0,0.0,0.0,0.0,0.0,0.0045045045045045045,0.0045045045045045045,0.0,0.0,0.0,0.0,0.006306306306306306,0.005405405405405406
2015,0.0,0.0036036036036036037,0.0,0.0009009009009009009,0.007207207207207207,0.002702702702702703,0.0,0.0,0.015315315315315315,0.0009009009009009009,0.01981981981981982,0.007207207207207207,0.0,0.0018018018018018018,0.005405405405405406,0.005405405405405406,0.011711711711711712,0.0036036036036036037,0.0036036036036036037,0.0045045045045045045,0.0,0.0,0.0
2016,0.0,0.005405405405405406,0.0009009009009009009,0.0,0.0,0.006306306306306306,0.0,0.0,0.0,0.0009009009009009009,0.005405405405405406,0.0,0.0,0.006306306306306306,0.0,0.008108108108108109,0.0018018018018018018,0.008108108108108109,0.0009009009009009009,0.0,0.0,0.0,0.007207207207207207
2017,0.0,0.015315315315315315,0.0,0.0,0.0,0.09009009009009009,0.0,0.0,0.03873873873873874,0.0009009009009009009,0.012612612612612612,0.006306306306306306,0.0,0.0,0.002702702702702703,0.013513513513513514,0.04684684684684685,0.010810810810810811,0.0036036036036036037,0.02072072072072072,0.01891891891891892,0.05675675675675676,0.02252252252252252
2018,0.0,0.024324324324324326,0.0045045045045045045,0.0,0.0018018018018018018,0.023423423423423424,0.0,0.0,0.03063063063063063,0.0009009009009009009,0.016216216216216217,0.0018018018018018018,0.0,0.0036036036036036037,0.0,0.02702702702702703,0.008108108108108109,0.027927927927927927,0.005405405405405406,0.03873873873873874,0.002702702702702703,0.015315315315315315,0.010810810810810811
