stereotype,total_correlation,rank
category,2.469441650347775,6
collective,1.8767591410492033,13
datatype,1.720663013734314,14
event,2.4032828781762117,8
kind,3.311916542634266,1
mode,2.0087651773164437,12
phase,2.374546986704184,10
quality,2.417018866216733,7
relator,2.5116133466876795,5
role,2.3983700906397263,9
roleMixin,2.2722334486033535,11
situation,2.969194784757049,3
subkind,2.665908167491661,4
type,3.007989088473176,2
none,1.6067786937266013,16
other,1.6729410030181588,15
