Stereotype,Stereotype2,Absolute Value,Sign,Classification
characterization,bringsAbout,0.28348877195084576,positive,weak
componentOf,bringsAbout,0.04001634230434167,positive,very_weak
creation,bringsAbout,0.13783930787650997,positive,very_weak
derivation,bringsAbout,0.013933836537435613,positive,very_weak
externalDependence,bringsAbout,0.23040289838928346,positive,weak
historicalDependence,bringsAbout,0.42754462475732063,positive,moderate
instantiation,bringsAbout,0.3121692048722586,positive,weak
manifestation,bringsAbout,0.37624740453733624,positive,weak
material,bringsAbout,0.11686844726939932,positive,very_weak
mediation,bringsAbout,0.11586352095376543,positive,very_weak
memberOf,bringsAbout,0.09235246149699855,positive,very_weak
participation,bringsAbout,0.5529993756431848,positive,moderate
bringsAbout,characterization,0.28348877195084576,positive,weak
componentOf,characterization,0.21988761119280684,positive,weak
creation,characterization,0.09727794703232633,positive,very_weak
derivation,characterization,0.039978798399024386,positive,very_weak
externalDependence,characterization,0.39408989839290987,positive,weak
historicalDependence,characterization,0.2326962284915529,positive,weak
instantiation,characterization,0.30306437313298346,positive,weak
manifestation,characterization,0.3279351825773916,positive,weak
material,characterization,0.10568497536840596,positive,very_weak
mediation,characterization,0.33419056488053844,positive,weak
memberOf,characterization,0.07897649996446582,positive,very_weak
participation,characterization,0.3008383497611826,positive,weak
bringsAbout,componentOf,0.04001634230434167,positive,very_weak
characterization,componentOf,0.21988761119280684,positive,weak
creation,componentOf,0.03908271311722141,positive,very_weak
derivation,componentOf,0.035202573941303925,positive,very_weak
externalDependence,componentOf,0.011523902080893256,positive,very_weak
historicalDependence,componentOf,0.08280900226208526,positive,very_weak
instantiation,componentOf,0.18913122262303922,positive,very_weak
manifestation,componentOf,0.18966948973107442,positive,very_weak
material,componentOf,0.2033493684374423,positive,weak
mediation,componentOf,0.14270078004068829,positive,very_weak
memberOf,componentOf,0.2587343464582182,positive,weak
participation,componentOf,0.02688048453969497,positive,very_weak
bringsAbout,creation,0.13783930787650997,positive,very_weak
characterization,creation,0.09727794703232633,positive,very_weak
componentOf,creation,0.03908271311722141,positive,very_weak
derivation,creation,0.06377601774030688,positive,very_weak
externalDependence,creation,0.22649096676451289,positive,weak
historicalDependence,creation,0.335718158062669,positive,weak
instantiation,creation,0.3918986076560911,positive,weak
manifestation,creation,0.3916771513397739,positive,weak
material,creation,0.024557333805221897,positive,very_weak
mediation,creation,0.10721988157945234,positive,very_weak
memberOf,creation,0.16090247227750168,positive,very_weak
participation,creation,0.6411937061201336,positive,strong
bringsAbout,derivation,0.013933836537435613,positive,very_weak
characterization,derivation,0.039978798399024386,positive,very_weak
componentOf,derivation,0.035202573941303925,positive,very_weak
creation,derivation,0.06377601774030688,positive,very_weak
externalDependence,derivation,0.09017514595382967,positive,very_weak
historicalDependence,derivation,0.12083414148072211,positive,very_weak
instantiation,derivation,0.14343201412335002,positive,very_weak
manifestation,derivation,0.16500835980319703,positive,very_weak
material,derivation,0.46730239343688124,positive,moderate
mediation,derivation,0.3583869353826979,positive,weak
memberOf,derivation,0.16643283796723696,positive,very_weak
participation,derivation,0.051687896241518635,positive,very_weak
bringsAbout,externalDependence,0.23040289838928346,positive,weak
characterization,externalDependence,0.39408989839290987,positive,weak
componentOf,externalDependence,0.011523902080893256,positive,very_weak
creation,externalDependence,0.22649096676451289,positive,weak
derivation,externalDependence,0.09017514595382967,positive,very_weak
historicalDependence,externalDependence,0.37348223820193227,positive,weak
instantiation,externalDependence,0.5454684846983339,positive,moderate
manifestation,externalDependence,0.4387080393269569,positive,moderate
material,externalDependence,0.2516712615848538,positive,weak
mediation,externalDependence,0.1083961031379845,positive,very_weak
memberOf,externalDependence,0.13488173542127216,positive,very_weak
participation,externalDependence,0.367984341349749,positive,weak
bringsAbout,historicalDependence,0.42754462475732063,positive,moderate
characterization,historicalDependence,0.2326962284915529,positive,weak
