total_classes,stereotyped_classes,non_stereotyped_classes,ontouml_classes,non_ontouml_classes,total_relations,stereotyped_relations,non_stereotyped_relations,ontouml_relations,non_ontouml_relations,ratio_classes_relations,ratio_stereotyped_classes_relations,ratio_stereotyped_classes_total,ratio_non_stereotyped_classes_total,ratio_stereotyped_relations_total,ratio_non_stereotyped_relations_total,ratio_ontouml_classes_total,ratio_non_ontouml_classes_total,ratio_ontouml_relations_total,ratio_non_ontouml_relations_total,class_total_max,class_total_min,class_total_min_non_zero,class_total_range_non_zero,class_total_range,class_total_mean,class_total_median,class_total_mode,class_total_std_dev,class_total_variance,class_total_q1,class_total_q2,class_total_q3,class_total_iqr,class_total_skewness,class_total_kurtosis,class_stereotyped_max,class_stereotyped_min,class_stereotyped_min_non_zero,class_stereotyped_range_non_zero,class_stereotyped_range,class_stereotyped_mean,class_stereotyped_median,class_stereotyped_mode,class_stereotyped_std_dev,class_stereotyped_variance,class_stereotyped_q1,class_stereotyped_q2,class_stereotyped_q3,class_stereotyped_iqr,class_stereotyped_skewness,class_stereotyped_kurtosis,class_non_stereotyped_max,class_non_stereotyped_min,class_non_stereotyped_min_non_zero,class_non_stereotyped_range_non_zero,class_non_stereotyped_range,class_non_stereotyped_mean,class_non_stereotyped_median,class_non_stereotyped_mode,class_non_stereotyped_std_dev,class_non_stereotyped_variance,class_non_stereotyped_q1,class_non_stereotyped_q2,class_non_stereotyped_q3,class_non_stereotyped_iqr,class_non_stereotyped_skewness,class_non_stereotyped_kurtosis,class_ontouml_max,class_ontouml_min,class_ontouml_min_non_zero,class_ontouml_range_non_zero,class_ontouml_range,class_ontouml_mean,class_ontouml_median,class_ontouml_mode,class_ontouml_std_dev,class_ontouml_variance,class_ontouml_q1,class_ontouml_q2,class_ontouml_q3,class_ontouml_iqr,class_ontouml_skewness,class_ontouml_kurtosis,class_non_ontouml_max,class_non_ontouml_min,class_non_ontouml_min_non_zero,class_non_ontouml_range_non_zero,class_non_ontouml_range,class_non_ontouml_mean,class_non_ontouml_median,class_non_ontouml_mode,class_non_ontouml_std_dev,class_non_ontouml_variance,class_non_ontouml_q1,class_non_ontouml_q2,class_non_ontouml_q3,class_non_ontouml_iqr,class_non_ontouml_skewness,class_non_ontouml_kurtosis,relation_total_max,relation_total_min,relation_total_min_non_zero,relation_total_range_non_zero,relation_total_range,relation_total_mean,relation_total_median,relation_total_mode,relation_total_std_dev,relation_total_variance,relation_total_q1,relation_total_q2,relation_total_q3,relation_total_iqr,relation_total_skewness,relation_total_kurtosis,relation_stereotyped_max,relation_stereotyped_min,relation_stereotyped_min_non_zero,relation_stereotyped_range_non_zero,relation_stereotyped_range,relation_stereotyped_mean,relation_stereotyped_median,relation_stereotyped_mode,relation_stereotyped_std_dev,relation_stereotyped_variance,relation_stereotyped_q1,relation_stereotyped_q2,relation_stereotyped_q3,relation_stereotyped_iqr,relation_stereotyped_skewness,relation_stereotyped_kurtosis,relation_non_stereotyped_max,relation_non_stereotyped_min,relation_non_stereotyped_min_non_zero,relation_non_stereotyped_range_non_zero,relation_non_stereotyped_range,relation_non_stereotyped_mean,relation_non_stereotyped_median,relation_non_stereotyped_mode,relation_non_stereotyped_std_dev,relation_non_stereotyped_variance,relation_non_stereotyped_q1,relation_non_stereotyped_q2,relation_non_stereotyped_q3,relation_non_stereotyped_iqr,relation_non_stereotyped_skewness,relation_non_stereotyped_kurtosis,relation_ontouml_max,relation_ontouml_min,relation_ontouml_min_non_zero,relation_ontouml_range_non_zero,relation_ontouml_range,relation_ontouml_mean,relation_ontouml_median,relation_ontouml_mode,relation_ontouml_std_dev,relation_ontouml_variance,relation_ontouml_q1,relation_ontouml_q2,relation_ontouml_q3,relation_ontouml_iqr,relation_ontouml_skewness,relation_ontouml_kurtosis,relation_non_ontouml_max,relation_non_ontouml_min,relation_non_ontouml_min_non_zero,relation_non_ontouml_range_non_zero,relation_non_ontouml_range,relation_non_ontouml_mean,relation_non_ontouml_median,relation_non_ontouml_mode,relation_non_ontouml_std_dev,relation_non_ontouml_variance,relation_non_ontouml_q1,relation_non_ontouml_q2,relation_non_ontouml_q3,relation_non_ontouml_iqr,relation_non_ontouml_skewness,relation_non_ontouml_kurtosis
3711,3599,112,3515,196,3300,1813,1487,1647,1653,1.1245454545454545,1.985107556536128,0.9698194556723255,0.03018054432767448,0.5493939393939394,0.4506060606060606,0.9471840474265697,0.052815952573430344,0.4990909090909091,0.5009090909090909,84,7,7,77,77,36.742574257425744,32.0,18,19.399220901650164,376.3297715910206,22.0,32.0,50.0,28.0,0.6199699755490305,-0.4452663495492324,84,6,6,78,78,35.633663366336634,30.0,18,19.617492079535502,384.84599549063813,19.0,30.0,48.0,29.0,0.6906561829686286,-0.37340890095835233,24,0,1,23,24,1.108910891089109,0.0,0,4.051404817104753,16.4138809920596,0.0,0.0,0.0,0.0,4.324205676553504,18.272473255839127,84,0,4,80,84,34.801980198019805,30.0,20,19.7363913771912,389.5251445936672,19.0,30.0,48.0,29.0,0.643930046198289,-0.2866758747317104,24,0,1,23,24,1.9405940594059405,0.0,0,4.750866064199738,22.57072835996471,0.0,0.0,1.0,1.0,2.947134386715121,8.195807037213147,86,0,3,83,86,32.67326732673267,28.0,22,19.453477843708693,378.4378002156651,18.0,28.0,46.0,28.0,0.6416039456146995,-0.43679425929913585,67,0,1,66,67,17.95049504950495,14.0,0,16.633127054060225,276.66091559651016,3.0,14.0,28.0,25.0,0.9753204938257406,0.3887598350913417,67,0,1,66,67,14.722772277227723,12.0,0,14.417480322481195,207.86373884913246,3.0,12.0,22.0,19.0,1.3173101178120727,1.638664036997599,66,0,1,65,66,16.306930693069308,13.0,0,15.81373170321715,250.07411038133517,3.0,13.0,26.0,23.0,1.1129403831168465,0.751226071625851,67,0,1,66,67,16.366336633663366,13.0,0,14.556630806650734,211.89550044113318,6.0,13.0,25.0,19.0,1.2015539420333168,1.2889596643512933
