stereotype,total_correlation,rank
category,2.261832079650207,7
collective,1.7060855022724164,12
datatype,1.5016345765041925,14
event,2.2109116134172666,9
kind,3.156788326647953,1
mode,1.6813566685472818,13
phase,2.2314581585573476,8
quality,2.1398377209804997,10
relator,2.319643402825564,5
role,2.3090135483466208,6
roleMixin,1.9943024800781406,11
situation,2.723407974484085,3
subkind,2.3967073424877827,4
type,2.772205656457558,2
