Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
abstract,0.07319012915586923,0.07319012915586914,0.004028086152975972,0.0037708698042707225,0.0007995950894724296,0.05393604080698169,0.0007995950894724296,0.05393604080698186,0.028039716184834716,0.0023202405274529506,0.026648503171957917,0.006277737505397708,0.07319012915586925,0.03331770932227363,0.0010068996357214532,0.021236427221100328,0.016059115371320813,0.07319012915586903,0.05393604080698184,0.018047006004237955,0.053936040806982534,0.07319012915586923,0.0018685195743293956
category,0.07319012915586914,2.0787920847505186,0.31099417182231776,0.42911935385290134,0.0922742772582226,0.6838612591847735,0.12386337859917414,0.1077680718832773,0.965907497993912,0.13433932703725118,0.5725886206998129,0.4610741801323836,0.22199563286603555,0.6052701837300054,0.08485185882480706,0.5574325160313189,0.7080611365350831,0.5924392448901373,0.38860812808266837,0.9971483393616236,0.5105842698446248,0.3723906365722456,0.19619908696956445
collective,0.004028086152975972,0.31099417182231776,0.8533580772579749,0.1426883623651417,0.06475906767281107,0.20197719101890327,0.07361291135192709,0.04616853452802204,0.4027562472874454,0.028782223966335174,0.18117239404894922,0.2751435642464967,0.06274352324026392,0.1256581075764066,0.04463716839128133,0.26526395786785395,0.27375899582685753,0.0908600519922462,0.06339313343819819,0.47897004441695995,0.1411526573126464,0.06599260108876914,0.06655398910974358
datatype,0.0037708698042707225,0.42911935385290134,0.1426883623651417,0.946200269319788,0.18740608091909283,0.28687516432844823,0.049344064971362386,0.034623904394684546,0.42522432222696893,0.06998583911681908,0.19552955025760577,0.25493944179917055,0.1511228156876983,0.22296861133776347,0.021860895207636177,0.27300206681107503,0.3023653054612938,0.24186734294429266,0.18034989509581495,0.4472750096801187,0.1856937734113828,0.1404476945226524,0.11160326260253703
enumeration,0.0007995950894724296,0.0922742772582226,0.06475906767281107,0.18740608091909283,0.2915755085719543,0.10076358193959112,0.0032698611142279455,0.0024341714331414244,0.17701238777087971,0.009500738460806818,0.06879172390600415,0.13941801890362077,0.07761423606574622,0.11166130440645794,0.044419553812913175,0.1279451133771191,0.15174731441084624,0.10151919756524938,0.04707020938310249,0.19327458167932882,0.13323036235226823,0.009500738460806749,0.0076480284021058775
event,0.05393604080698169,0.6838612591847735,0.20197719101890327,0.28687516432844823,0.10076358193959112,1.7544138618714014,0.21455915517640517,0.15395111840029,0.8100966525660205,0.08498380312019935,0.49770628944459333,0.4261486007277702,0.1277772680335921,0.5088081116978287,0.13771775099633812,0.5780977016259087,0.5523913060064612,0.6063250296950007,0.5558910079621495,0.719661190183205,0.5153726884464,0.24725115102229514,0.21228968838147794
historicalRole,0.0007995950894724296,0.12386337859917414,0.07361291135192709,0.049344064971362386,0.0032698611142279455,0.21455915517640517,0.2915755085719543,0.07440695519047016,0.2145591551764051,0.009500738460806818,0.0369641720073271,0.057021183830758534,0.0067443474373299755,0.07128720438298825,0.16163001400514437,0.16486678172584107,0.14639664545997155,0.13656168966061483,0.15149217620356645,0.12283067391149777,0.08332240769826171,0.06041015490529358,0.07828642483111369
historicalRoleMixin,0.05393604080698186,0.1077680718832773,0.04616853452802204,0.034623904394684546,0.0024341714331414244,0.15395111840029,0.07440695519047016,0.1997266304281274,0.09898545245789028,0.0070694534592414746,0.02510733381667877,0.01917656233708219,0.09694371166663224,0.030313875942382724,0.043583864131826716,0.11599992792669732,0.06780345450789879,0.10757091184605444,0.04038920971085223,0.09017171613717145,0.14572237377797775,0.05821834537070343,0.005691635036174168
kind,0.028039716184834716,0.965907497993912,0.4027562472874454,0.42522432222696893,0.17701238777087971,0.8100966525660205,0.2145591551764051,0.09898545245789028,2.7148802556601854,0.15445772347299722,0.670523727132883,0.7186664937947764,0.19759598815619558,0.703608124006647,0.14353949233470614,1.0139279657631861,1.1610472593333985,0.6579234192002867,0.38915882032293736,1.471936468150129,0.4146790318902511,0.38718092078118405,0.30286030095086763
mixin,0.0023202405274529506,0.13433932703725118,0.028782223966335174,0.06998583911681908,0.009500738460806818,0.08498380312019935,0.009500738460806818,0.0070694534592414746,0.15445772347299722,0.5170178563214023,0.11532197851306404,0.18089497330456156,0.027678060873117416,0.17627765617855554,0.011971444952189776,0.17968429318071966,0.2249256215730828,0.13201099029920002,0.027117157760111484,0.22516815083073285,0.05127312619160456,0.09881611153382253,0.022275561918773154
mode,0.026648503171957917,0.5725886206998129,0.18117239404894922,0.19552955025760577,0.06879172390600415,0.49770628944459333,0.0369641720073271,0.02510733381667877,0.670523727132883,0.11532197851306404,1.6028541834194399,0.31549904696972036,0.15048797465689465,0.4646167644440551,0.046873023338300276,0.48513781176477894,0.5767058940668576,0.3604652494971892,0.1648449505966646,0.7707063296544423,0.3248942048331076,0.23301800865384717,0.13704531250278124
