Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none_c,other_c,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers,none_r,other_r
type,0.03640787208463075,0.5532121418431111,0.2556237609206318,0.17182002736071914,0.11386997440710361,0.5069287878242171,0.05374008291180707,0.09813152359355062,0.4607240327750515,0.23300200217864203,0.5029986440126797,0.23523367388339622,0.12965582435549317,0.25029401836188114,0.1345371964395979,0.4354093500180387,0.4597678087601217,0.5303685633023599,0.16515800384776141,0.5214265698978824,1.03560488815754,0.24368202536330885,0.14723692428966192,0.13601758855422239,0.497718252202766,0.057752288290119136,0.3596216902978854,0.2057419123903998,0.15118381527386526,0.3050974213427766,0.28491008794226536,0.5732616959829033,0.30896980907331273,0.3108178206395117,0.5045222748061272,0.26836538000739185,0.3596077020398124,0.06562059663431444,0.13738356430390408,0.13373071170311907,0.029421084613726195,0.12861257491869252,0.672770296591628,0.2914091042238199
none_c,0.03208350726013107,0.38198190977123797,0.1121105282589353,0.10450920761088653,0.014478429113379848,0.42448149473070673,0.03436741206387004,0.024005346573960078,0.4843348323625507,0.1339316913716585,0.40250889102679716,0.21677554484729222,0.04419580314995042,0.2610467333861517,0.0431865783705281,0.3061224053219922,0.4767584351238431,0.34013391917379177,0.11951826443112967,0.4924535442244915,0.24368202536330885,0.9519946858793905,0.15795064525146285,0.08907268333846341,0.3559426737543433,0.07496298357927242,0.23403068270515737,0.12493995865432267,0.16819908565240685,0.15174019851568935,0.07389619834139291,0.08902097723451877,0.062348248184719714,0.31041018626980255,0.36486717109160305,0.14260535488211273,0.17443618990550847,0.034367412063870055,0.07215473503719974,0.06885358824354774,0.024005346573960078,0.027132835085997405,0.6968369656405924,0.18079066598441512
other_c,0.0014181167713374562,0.2677839725825596,0.09021430430483471,0.10194422451638746,0.011721612240461629,0.31889171912532976,0.05194994920823893,0.0042934589965785905,0.351299381377953,0.11232436209450072,0.2290318629594608,0.21449361867205738,0.04612079246815688,0.10142019404607164,0.08105807423934183,0.29513407464360986,0.37665838466185775,0.23452818294258454,0.19800749619186622,0.35722138160431466,0.14723692428966192,0.15795064525146285,0.80539730721695,0.033380909526211415,0.22856992205752358,0.008707939515277596,0.16199804553371852,0.027726895680957424,0.18206455158686594,0.04534945300029382,0.02439222953282484,0.026050680604828125,0.017928762222787033,0.21314300426743094,0.28010446851097953,0.10420596925331431,0.0639988430148973,0.005751170252798393,0.04328020540615345,0.029035992826091962,0.0042934589965785905,0.030427228431394553,0.5596646193404102,0.25860586557529647
bringsAbout,0.029275258718056835,0.2502878288721443,0.03603872953335556,0.08856130792874914,0.03501487368805727,0.29554460903413915,0.003514241730838863,0.01942150012487174,0.17805913278476562,0.017939750569404382,0.12803791459022706,0.09700766875776912,0.03501487368805729,0.17557200774931847,0.01094035211636829,0.1114808744272964,0.12189140413510563,0.19904162839356734,0.3358122734244455,0.2670610287633279,0.13601758855422239,0.08907268333846341,0.033380909526211415,0.4551305226696707,0.265031557208862,0.09242035046693713,0.12506090418236682,0.06397337661732361,0.05256091473844358,0.1085389827005118,0.1352819322986899,0.11199805015438283,0.10918810294689171,0.17619685884129788,0.18127496090247774,0.04361177445870862,0.27652958779513026,0.027366460632486704,0.0053192386785760465,0.003514241730838863,0.05488590409902003,0.20480731211883443,0.2510691180455489,0.04988299960376505
characterization,0.020170659607591894,0.8678683877615316,0.38861494284371,0.27859882186108703,0.15744211518837498,0.7360028626744559,0.04993920595485788,0.022398468999784614,1.0178514115666524,0.30338432085067035,0.947017633805214,0.5273878542316548,0.10907175027277899,0.8225228172665601,0.2275567760134795,0.8069450636636489,0.8737891166723002,0.6772282503468521,0.3439846080575526,1.1122293950899174,0.497718252202766,0.3559426737543433,0.22856992205752358,0.265031557208862,2.211477280199068,0.14225751060377578,0.6631737647565835,0.271522868432899,0.4042745757185795,0.42422842127172494,0.3110430315379826,0.3543366789757137,0.262315035703186,0.7725974714929127,0.9898524800389235,0.3960820671677698,0.5370610785084242,0.08402798700796679,0.13078448422139607,0.13330308789612783,0.050092659667897145,0.24664192130960053,1.2953993761333373,0.45327346157193915
comparative,0.00042210940957803506,0.1415706426335535,0.0527877420806271,0.126589824427216,0.05040339066407659,0.13651122115723155,0.037476777752274364,0.0012772657316859198,0.16955452237838314,0.08326909269160063,0.14934899698804646,0.12175876542125598,0.003482008498854827,0.10550648885732695,0.036145893374161166,0.15222333442316938,0.13045556301571468,0.0675512534487468,0.08536748886814063,0.21039217470334987,0.057752288290119136,0.07496298357927242,0.008707939515277596,0.09242035046693713,0.14225751060377578,0.27468732970505816,0.1753978703304667,0.08253538106584338,0.07480678584300007,0.010234288887275858,0.047485904934432166,0.007715873177233046,0.033337644832088516,0.21975481783029838,0.1751294911445205,0.095034928516981,0.10506432019166864,0.001710439915401707,0.002588311211857819,0.001710439915401707,0.08448763904409973,0.030480502214471267,0.13423164836338036,0.01745226902099778
componentOf,0.025522972150101797,0.5762206543871066,0.39074440551635714,0.3241838113309673,0.18049210326174747,0.4573837035813224,0.035647080660502053,0.04186172844118044,0.8782595291330426,0.2564236489584851,0.6394238437521067,0.46558489248189355,0.10291409245518732,0.3313157428027923,0.18861807900085803,0.7466358904213954,0.6932541584896861,0.46407840677427614,0.1446381252273355,0.9337247236004746,0.3596216902978854,0.23403068270515737,0.16199804553371852,0.12506090418236682,0.6631737647565835,0.1753978703304667,1.595667834879522,0.204447787249319,0.3776749319505335,0.1782298084031764,0.16827727483471158,0.2080093618828832,0.14491895202105864,0.6948855371567046,0.7535320118786574,0.3861680335133495,0.2773125539716933,0.037030939956543676,0.1739734810844356,0.12719842224756522,0.07214800097285198,0.06503201497840241,0.8903638871003985,0.37201332530937936
creation,0.02718706417908412,0.21672034662094297,0.13127348575248066,0.09649591099861383,0.03631537998578532,0.48462212568670965,0.10524871171111702,0.09057480771698807,0.3304781085944264,0.026803390550354828,0.24859641925159937,0.20275373257112222,0.043077246413468794,0.17848703151222006,0.06956162804699409,0.2522094182680955,0.24456313098678373,0.26529052543137627,0.09423057045672387,0.2998879264261098,0.2057419123903998,0.12493995865432267,0.027726895680957424,0.06397337661732361,0.271522868432899,0.08253538106584338,0.204447787249319,0.6788186766784131,0.12233886751235243,0.14328535462838754,0.16978801957950243,0.20499026065822906,0.1444887968789506,0.20551421035961162,0.3442112829848657,0.14589348468325275,0.4615224424061518,0.11238132507769011,0.07328432863718663,0.04024747186698359,0.07911782952591459,0.03416829265254904,0.44605908327537436,0.10532022160027646
derivation,0.003231819307099211,0.3603932309966885,0.2361402736182056,0.11370060035995364,0.08401905175505633,0.29728299215685283,0.09590333493402123,0.009795639665150131,0.6090605792856498,0.14415086825786372,0.325929852370645,0.33591597811105545,0.028452291572474434,0.15605598383102867,0.16010978648943336,0.6213747692555625,0.524338896177672,0.3380857570047301,0.14859006570165315,0.5430481533266782,0.15118381527386526,0.16819908565240685,0.18206455158686594,0.05256091473844358,0.4042745757185795,0.07480678584300007,0.3776749319505335,0.12233886751235243,1.1902940339466894,0.07873999403754758,0.062347037843929386,0.05587998619907026,0.03406301220531494,0.7071936475544182,0.6856578626142557,0.24504027935112305,0.13332218828316003,0.013129056627997349,0.13817927171818556,0.09193417493106143,0.0395981150733588,0.055080314640978054,0.6536645507222575,0.4127733293683537
externalDependence,0.0016660713202636887,0.2574970045020287,0.11440699167947269,0.07832440945912292,0.03645394798065148,0.33909786258332786,0.041244400845754536,0.05359683666709268,0.3185140353245056,0.05459372490421125,0.30070358969388805,0.14716794337255149,0.061395856102123766,0.1831258814835131,0.07234839587519712,0.22015910511264258,0.3022893904804063,0.3670597899440902,0.10554942083423327,0.35779897278154743,0.3050974213427766,0.15174019851568935,0.04534945300029382,0.1085389827005118,0.42422842127172494,0.010234288887275858,0.1782298084031764,0.14328535462838754,0.07873999403754758,0.8148601353984621,0.19143966928054507,0.30946903334712983,0.1984987190549443,0.13733510802219873,0.3795525980554173,0.1257747718518859,0.315261624683271,0.08979634868768097,0.028764204623831204,0.025463057830180658,0.030396346810496216,0.10800017168171126,0.49291452186007195,0.1691072273888804
historicalDependence,0.036407872084630706,0.2472278295263588,0.10190161699598622,0.14701466618269798,0.03349951564206151,0.386070225188879,0.056816915994278,0.07745373749693123,0.2220897713249648,0.04505661436229013,0.1571494483721876,0.1252969246753809,0.07525619854955765,0.1651845883402398,0.02910696145034706,0.19708565203317688,0.17235547793235645,0.2896552876874289,0.12375506245061589,0.2769665031885006,0.28491008794226536,0.07389619834139291,0.02439222953282484,0.1352819322986899,0.3110430315379826,0.047485904934432166,0.16827727483471158,0.16978801957950243,0.062347037843929386,0.19143966928054507,0.599640465029571,0.25960277453080466,0.188661720244778,0.1523048403656337,0.30660448077663893,0.09556143755988189,0.38950701079918093,0.0805109573232901,0.058370804868960555,0.028306670347801925,0.027750017340264263,0.11681609530154628,0.3637766715913501,0.09970654308315746
instantiation,0.036407872084629984,0.3129362737110619,0.14040294628676797,0.14467322184485282,0.07248228894321837,0.33867427726315213,0.051461358149857146,0.10469205870357935,0.29595755907670196,0.03476991867880253,0.2545711808218171,0.14444905388593818,0.15252722626121779,0.21784732262056836,0.04947189753938253,0.2448304221647954,0.20678990238622955,0.36670597907384767,0.1097681826141744,0.3147883650287698,0.5732616959829033,0.08902097723451877,0.026050680604828125,0.11199805015438283,0.3543366789757137,0.007715873177233046,0.2080093618828832,0.20499026065822906,0.05587998619907026,0.30946903334712983,0.25960277453080466,0.6806988645270657,0.33113192616307,0.13578859062426796,0.3062566634252132,0.12329243836247834,0.3527929520386929,0.05488842743200265,0.026676330926026198,0.024223036943209784,0.034470258426989676,0.09393647785513128,0.4333780928977712,0.13823178770991315
manifestation,0.029275258718056835,0.2094667686589954,0.04044126217140011,0.05169175765736118,0.023557895496983797,0.2688226711923689,0.038823438823560194,0.054885904099020034,0.1823992163694348,0.04361626388261357,0.18259579781778607,0.07004964157959503,0.03501487368805729,0.17272432294268208,0.03393962990756636,0.13718283819234967,0.15721652046356988,0.24295002758575845,0.11449662805232827,0.19376311313904607,0.30896980907331273,0.062348248184719714,0.017928762222787033,0.10918810294689171,0.262315035703186,0.033337644832088516,0.14491895202105864,0.1444887968789506,0.03406301220531494,0.1984987190549443,0.188661720244778,0.33113192616307,0.4665875008607442,0.07335655884076345,0.1901013207473365,0.03813847058801515,0.2932122047793986,0.003514241730838863,0.005319238678576033,0.003514241730838863,0.0026239268029734017,0.10299682154754775,0.29689703080984275,0.12228516401423162
