stereotype,total_correlation,rank
category,2.232645377054911,8
collective,1.8266904027314,13
datatype,1.4908932837333968,15
event,2.5097417240367856,3
kind,2.9520276637953984,1
mode,1.9954585202600763,11
phase,1.8516841538893865,12
quality,2.3704606870558798,5
relator,2.288314585019719,6
role,2.0923253964147297,10
roleMixin,2.1922113687775546,9
situation,2.744683435672154,2
subkind,2.2668414266517125,7
type,2.3946803155019416,4
none,1.3852011021609638,16
other,1.6280288653578479,14
