Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
abstract,0.05422661272163697,0.04089685924933063,0.002658421730228594,0.002180534150013097,0.0006733575878305684,0.03586562709774862,0.0003789835342832143,0.040896859249331195,0.01605060438589228,0.001614753576123347,0.02032794109140696,0.0035565233060358137,0.054226612721637,0.025244292624988555,0.0007735196556668267,0.013100791629729693,0.010563878921829688,0.05422661272163757,0.03016880389768562,0.011748902248801874,0.040896859249330356,0.05422661272163697,0.0017252776721451563
category,0.04089685924933063,2.053046091506557,0.21397840375871535,0.32581270119591343,0.10695481235560689,0.5806066277999965,0.08698430243323707,0.06309065190706081,0.7566249452910692,0.10633206258484222,0.4576220257420595,0.41883156446029784,0.15319953684633886,0.47991052699883097,0.10819420436993589,0.5212279049342785,0.5202762005310415,0.48205952953735437,0.29845082772615195,0.8512883947689331,0.3852020786826872,0.2797917109621774,0.23303926227824823
collective,0.002658421730228594,0.21397840375871535,0.8603679434067402,0.14464939223773668,0.040676318661065095,0.158774226936866,0.051826884347786366,0.03178177134188106,0.2929976875980934,0.027798296874094686,0.1325229770336439,0.21438132426557788,0.04499731604011931,0.08679946584998283,0.05311343902763855,0.21510986670517362,0.22230050190901252,0.09559130249298825,0.05639990478324238,0.3942818423234423,0.08760483828749996,0.06041124888307655,0.08925437958499698
datatype,0.002180534150013097,0.32581270119591343,0.14464939223773668,0.8561456251302675,0.16821026386010338,0.20627497858486743,0.036499837701879534,0.023465937033561216,0.3310485607480043,0.052686404619934415,0.1638172295973286,0.18408457922219515,0.1054545515275146,0.17957148738343026,0.0511910616211815,0.2248944201379941,0.23075292474855796,0.16612556885671453,0.12383769477107026,0.37953556857714643,0.1368506661543798,0.09769640249498121,0.08644385118282041
enumeration,0.0006733575878305684,0.10695481235560689,0.040676318661065095,0.16821026386010338,0.3642634061034107,0.09834890621155842,0.0027348351953678587,0.002040633925844422,0.1859267073584953,0.030509571161415915,0.09464432048816583,0.09902196043812775,0.05841473600659798,0.10416236371835419,0.07396318104985419,0.13369293764530427,0.16298992220183592,0.09923698050860591,0.06925421473775294,0.1828785648489905,0.07234933981715347,0.01167721586788436,0.012478971604195345
event,0.03586562709774862,0.5806066277999965,0.158774226936866,0.20627497858486743,0.09834890621155842,1.7943477958049823,0.16302362949436605,0.1123471340273726,0.6697100985427783,0.09662954120987914,0.42801125321200467,0.3668337821114144,0.08984732958116359,0.36492238839331165,0.16546887195888846,0.44682334469296064,0.5121804733289134,0.579480174511515,0.4841860375076168,0.6880400325885171,0.4052231016011717,0.31639663676045743,0.2882572519623099
historicalRole,0.0003789835342832143,0.08698430243323707,0.051826884347786366,0.036499837701879534,0.0027348351953678587,0.16302362949436605,0.21634264338359194,0.05480072712156255,0.13636412254975253,0.006563522506246977,0.022387027973481625,0.03874669141106482,0.0031419001874328917,0.04806481729086846,0.11720346670063937,0.11805790363042093,0.10841352903937437,0.10168946360672465,0.11190431305129145,0.08799793104977244,0.059858234479667566,0.04047893783272917,0.059175381651760624
historicalRoleMixin,0.040896859249331195,0.06309065190706081,0.03178177134188106,0.023465937033561216,0.002040633925844422,0.1123471340273726,0.05480072712156255,0.1490691052751502,0.06492487406068706,0.004896138820483752,0.017855174761572758,0.010796822671061995,0.07398773741614978,0.01999725654166274,0.0315360802356995,0.08051713028195831,0.04775225440366369,0.08164435060081952,0.020572966118898965,0.0644342565306138,0.1097454359067114,0.04395591108014546,0.005231597015626213
kind,0.01605060438589228,0.7566249452910692,0.2929976875980934,0.3310485607480043,0.1859267073584953,0.6697100985427783,0.13636412254975253,0.06492487406068706,2.6695489511460635,0.13815925081289887,0.5529523229894197,0.5561530762621152,0.1391623543424787,0.5221332164421166,0.14787496509533585,0.8772846676184252,1.0015315240595504,0.5147308198351785,0.29243247130513084,1.220433921023269,0.30055679286349635,0.3520390257805741,0.35444648985360167
mixin,0.001614753576123347,0.10633206258484222,0.027798296874094686,0.052686404619934415,0.030509571161415915,0.09662954120987914,0.006563522506246977,0.004896138820483752,0.13815925081289887,0.51583612110274,0.09245984024948248,0.17523841757102668,0.018804257945980986,0.134639898568493,0.038376742678239845,0.15957303492054858,0.1657623217619654,0.08863605865923399,0.02152764617288088,0.16578124414732534,0.04629014464182877,0.07720022917909006,0.030069988303895824
