year,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
2005,0.0,0.0017561465127947818,0.0002508780732563974,0.0005017561465127947,0.0,0.0,0.0,0.0,0.0022579026593075764,0.0005017561465127947,0.0010035122930255895,0.0010035122930255895,0.0,0.0,0.0002508780732563974,0.0007526342197691922,0.0017561465127947818,0.0,0.0,0.0007526342197691922,0.0,0.0,0.0
2007,0.0,0.0007526342197691922,0.0,0.0002508780732563974,0.0,0.0005017561465127947,0.0,0.0,0.0010035122930255895,0.0,0.0002508780732563974,0.0,0.0,0.0,0.0,0.0,0.0,0.0002508780732563974,0.0,0.0010035122930255895,0.0,0.0,0.0010035122930255895
2011,0.0,0.0010035122930255895,0.0,0.0,0.0,0.0,0.0,0.0,0.001254390366281987,0.0,0.0,0.0007526342197691922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007526342197691922,0.0,0.0,0.0
2012,0.0,0.0027596588058203713,0.0,0.0,0.0,0.0,0.0,0.0,0.009533366783743101,0.0,0.0,0.0,0.0,0.0,0.0,0.004014049172102358,0.0022579026593075764,0.0,0.0,0.010536879076768691,0.0,0.0,0.0
2013,0.0,0.0,0.0022579026593075764,0.0007526342197691922,0.0,0.0,0.0,0.0,0.0027596588058203713,0.0,0.0,0.0,0.0,0.0,0.0,0.0005017561465127947,0.0007526342197691922,0.0,0.0,0.006773707977922729,0.0,0.0,0.0
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017561465127947818,0.0,0.0,0.0,0.0,0.0,0.0,0.001254390366281987,0.001254390366281987,0.0,0.0,0.0,0.0,0.0017561465127947818,0.0015052684395383843
2015,0.0,0.0010035122930255895,0.0,0.0002508780732563974,0.002007024586051179,0.0007526342197691922,0.0,0.0,0.004264927245358756,0.0002508780732563974,0.0055193176116407425,0.002007024586051179,0.0,0.0005017561465127947,0.0015052684395383843,0.0015052684395383843,0.003261414952333166,0.0010035122930255895,0.0010035122930255895,0.001254390366281987,0.0,0.0,0.0
2016,0.0,0.0015052684395383843,0.0002508780732563974,0.0,0.0,0.0017561465127947818,0.0,0.0,0.0,0.0002508780732563974,0.0015052684395383843,0.0,0.0,0.0017561465127947818,0.0,0.0022579026593075764,0.0005017561465127947,0.0022579026593075764,0.0002508780732563974,0.0,0.0,0.0,0.002007024586051179
2017,0.0,0.002508780732563974,0.0,0.0,0.0,0.02082288008028098,0.0,0.0,0.008028098344204716,0.0002508780732563974,0.0010035122930255895,0.0017561465127947818,0.0,0.0,0.0007526342197691922,0.0035122930255895636,0.011791269443050678,0.0022579026593075764,0.0010035122930255895,0.0052684395383843455,0.0005017561465127947,0.007275464124435524,0.006271951831409934
2018,0.0,0.006773707977922729,0.001254390366281987,0.0,0.0005017561465127947,0.006522829904666332,0.0,0.0,0.008529854490717512,0.0002508780732563974,0.004515805318615153,0.0005017561465127947,0.0,0.0010035122930255895,0.0,0.007526342197691922,0.0022579026593075764,0.007777220270948319,0.0015052684395383843,0.010787757150025088,0.0007526342197691922,0.004264927245358756,0.0030105368790767687
2019,0.0,0.0055193176116407425,0.0022579026593075764,0.0015052684395383843,0.0,0.003763171098845961,0.004264927245358756,0.0,0.01154039136979428,0.0002508780732563974,0.003261414952333166,0.003261414952333166,0.0,0.0035122930255895636,0.0002508780732563974,0.008780732563973909,0.007777220270948319,0.0010035122930255895,0.002007024586051179,0.015554440541896638,0.0015052684395383843,0.0,0.0027596588058203713
2020,0.0,0.006271951831409934,0.0007526342197691922,0.002007024586051179,0.0,0.0035122930255895636,0.0005017561465127947,0.0,0.02483692925238334,0.0007526342197691922,0.004264927245358756,0.00577019568489714,0.0007526342197691922,0.005017561465127948,0.0007526342197691922,0.008278976417461115,0.014801806322127445,0.015052684395383844,0.004014049172102358,0.010286001003512292,0.0010035122930255895,0.021826392373306573,0.0022579026593075764
2021,0.0002508780732563974,0.014801806322127445,0.001254390366281987,0.0030105368790767687,0.0005017561465127947,0.016056196688409432,0.0,0.0010035122930255895,0.034370296036126444,0.0002508780732563974,0.014550928248871048,0.006773707977922729,0.0017561465127947818,0.007275464124435524,0.0002508780732563974,0.008780732563973909,0.01630707476166583,0.004014049172102358,0.003261414952333166,0.04867034621174109,0.0030105368790767687,0.002508780732563974,0.0027596588058203713
2022,0.0,0.018564977420973405,0.0017561465127947818,0.0052684395383843455,0.004014049172102358,0.010787757150025088,0.0007526342197691922,0.001254390366281987,0.017561465127947817,0.0002508780732563974,0.0027596588058203713,0.010536879076768691,0.0017561465127947818,0.0035122930255895636,0.0002508780732563974,0.013296537882589061,0.014300050175614651,0.011038635223281485,0.002007024586051179,0.018815855494229806,0.008028098344204716,0.0015052684395383843,0.0005017561465127947
2023,0.0,0.0055193176116407425,0.0017561465127947818,0.003261414952333166,0.005017561465127948,0.006021073758153537,0.0,0.0,0.02408429503261415,0.001254390366281987,0.004014049172102358,0.0055193176116407425,0.0007526342197691922,0.006522829904666332,0.0,0.007275464124435524,0.019568489713998997,0.004264927245358756,0.0017561465127947818,0.0193176116407426,0.002007024586051179,0.0052684395383843455,0.0017561465127947818
2024,0.0,0.002007024586051179,0.0005017561465127947,0.0010035122930255895,0.0,0.006773707977922729,0.0002508780732563974,0.0,0.009533366783743101,0.0007526342197691922,0.0022579026593075764,0.00577019568489714,0.0,0.007024586051179127,0.0,0.008278976417461115,0.003763171098845961,0.009031610637230306,0.0010035122930255895,0.013547415955845458,0.0010035122930255895,0.0,0.0
